,in and outs,date,raw data
4292,0b100000100000000,260715160647,0x252513005910D10869487060174421003C38402D00000064520000000700644100000000000000FFFFFFFFFFFF00D50012B41000260715160647CD2C7344A9FA98C2E2855C400620001D03921370FFFFFF0000290000FFFFFF
4293,0b100000100000000,260715160747,0x252513005910D20869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D50012B7A10026071516074766267444CDF898C249FE5C400510001B03931372FFFFFF0000290000FFFFFF
4294,0b100000100000000,260715160846,0x252513005910D30869487060174421003C38402D00000056520000000700644100000000000000FFFFFFFFFFFF00D50012B9260026071516084666267344E9F798C2D52F5D400360001E03931373FFFFFF0000290000FFFFFF
4295,0b100000100000000,260715160946,0x252513005910D40869487060174421003C38402D00000060510000000700644100000000000000FFFFFFFFFFFF00D50012BB61002607151609463333724429F798C2A77E5D400400016103931365FFFFFF0000290000FFFFFF
4296,0b100000100000000,260715161047,0x252513005910D50869487060174421003C38402D00000052500000000700644100000000000000FFFFFFFFFFFF00D50012BC5300260715161047CD6C724471F798C2FFA05D400000015203931363FFFFFF0000290000FFFFFF
4297,0b100000100000000,260715161147,0x252513005910D60869487060174421003C38402D00000044510000000700644100000000000000FFFFFFFFFFFF00D50012BD4C00260715161147CDEC7244C9F798C21AC45D400510015503931364FFFFFF0000290000FFFFFF
4298,0b100000100000000,260715161247,0x252513005910D70869487060174421003C38402D00000060500000000700644100000000000000FFFFFFFFFFFF00D50012BE4F00260715161247CD2C724422F898C27BE85D400000015B03931365FFFFFF0000290000FFFFFF
4299,0b100000100000000,260715161347,0x252513005910D80869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D50012BE9600260715161347662672443DF898C262F25D400410015603931367FFFFFF0000290000FFFFFF
4300,0b100000100000000,260715161446,0x252513005910D90869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D50012BF9D00260715161446CD0C72449BF898C24A175E400000015203931365FFFFFF0000290000FFFFFF
4301,0b100000100000000,260715161546,0x252513005910DA0869487060174421003C38402D00000064500000000700644100000000000000FFFFFFFFFFFF00D50012C0FF00260715161546CD4C724418F998C2ED485E400560015503921371FFFFFF0000290000FFFFFF
4302,0b100000100000000,260715161647,0x252513005910DB0869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D50012C4770026071516164766A6724452FA98C294C55E400490015603931368FFFFFF0000290000FFFFFF
4303,0b100000100000000,260715161724,0x252513005910DC0869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D50012C69B002607151617249AB9724499FB98C277075F400540012603931372FFFFFF0000290000FFFFFF
4304,0b100000100000000,260715161847,0x252513005910DD0869487060174421003C38402D00000060500000000700644100000000000000FFFFFFFFFFFF00D50012CAF800260715161847CDAC7344810099C2A0395F400540011D03931372FFFFFF0000290000FFFFFF
4305,0b100000100000000,260715161947,0x252513005910DE0869487060174421003C38402D0000004B4F0000000700644100000000000000FFFFFFFFFFFF00D50012CC0E00260715161947CDAC7444BB0199C241455F400000012403931367FFFFFF0000290000FFFFFF
4306,0b100000100000000,260715162047,0x252513005910DF0869487060174421003C38402D00000048520000000700644100000000000000FFFFFFFFFFFF00D50012CD0B0026071516204700807444DA0299C28F4F5F400260011D03931370FFFFFF0000290000FFFFFF
4307,0b100000100000000,260715162129,0x252513005910E00869487060174421003C38402D00000064520000000700644100000000000001FFFFFFFFFFFF00D50012CEF20026071516212900807444ED0499C257675F400310014F03921365FFFFFF0000290000FFFFFF
4308,0b100000100000000,260715162144,0x252513005910E10869487060174421003C38402D00000064520000000700644100000000000000FFFFFFFFFFFF00D50012CF7100260715162144CD6C7444D90499C23D795F400280001403931369FFFFFF0000290000FFFFFF
4309,0b100000100000000,260715162247,0x252513005910E20869487060174421003C38402D00000056500000000700644100000000000000FFFFFFFFFFFF00D50012D2B10026071516224700607344880399C222EC5F400660001703931369FFFFFF0000290000FFFFFF
4310,0b100000100000000,260715162347,0x252513005910E30869487060174421003C38402D00000064500000000700644100000000000000FFFFFFFFFFFF00D50012D6080026071516234766467344350299C2796260400560001403931368FFFFFF0000290000FFFFFF
4311,0b100000100000000,260715162447,0x252513005910E40869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D50012DA400026071516244766667344860099C225F860400650001303931372FFFFFF0000290000FFFFFF
4313,0b100000100000000,260715162547,0x252513005910E50869487060174421003C38402D0000004B520000000700644100000000000000FFFFFFFFFFFF00D50012DEBA0026071516254700807244B9FE98C2BC9661400500001303931368FFFFFF0000290000FFFFFF
4312,0b100000100000000,260715162646,0x252513005910E60869487060174421003C38402D00000059520000000700644100000000000000FFFFFFFFFFFF00D50012E2F200260715162646668671440CFD98C2592C62400630001303931366FFFFFF0000290000FFFFFF
4314,0b100000100000000,260715162747,0x252513005910E70869487060174421003C38402D00000059520000000700644100000000000000FFFFFFFFFFFF00D50012E6C9002607151627473393714488FB98C29BB462400650001103931368FFFFFF00002A0000FFFFFF
4315,0b100000100000000,260715162826,0x252513005910E80869487060174421003C38402D0000004F520000000700644100000000000000FFFFFFFFFFFF00D50012E89E002607151628269AB97144CEFA98C22BF262400410014303931368FFFFFF00002A0000FFFFFF
4316,0b100000100000000,260715162947,0x252513005910E90869487060174421003C38402D00000060510000000700644100000000000000FFFFFFFFFFFF00D50012EB1600260715162947CD0C7344FCFA98C2EB4B63400230000403931367FFFFFF00002A0000FFFFFF
4317,0b100000100000000,260715163047,0x252513005910EA0869487060174421003C38402D0000004B500000000700644100000000000000FFFFFFFFFFFF00D50012ED590026071516304700E07244FEFA98C2BDA063400370015803931372FFFFFF0000290000FFFFFF
4318,0b100000100000000,260715163147,0x252513005910EB0869487060174421003C38402D00000060500000000700644100000000000000FFFFFFFFFFFF00D50012EFA400260715163147CDEC74448BFC98C261E663400380014203931365FFFFFF0000290000FFFFFF
4319,0b100000100000000,260715163157,0x252513005910EC0869487060174421003C38402D00000064500000000700644100000000000000FFFFFFFFFFFF00D50012EFFF0026071516315733337544AEFC98C29DF263400300000703931367FFFFFF0000290000FFFFFF
4320,0b100000100000000,260715163218,0x252513005910ED0869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D50012F0890026071516321800C074449FFC98C2410664400220013803931367FFFFFF0000290000FFFFFF
4321,0b100000100000000,260715163222,0x252513005910EE0869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D50012F0A30026071516322200A07444BCFC98C20E0764400260010103921366FFFFFF00002A0000FFFFFF
4322,0b100000100000000,260715163302,0x252513005910EF0869487060174421003C38402D0000005D510000000700644100000000000000FFFFFFFFFFFF00D50012F2130026071516330200C0744446FE98C2FEF263400150013403931364FFFFFF0000290000FFFFFF
4323,0b100000100000000,260715163418,0x252513005910F00869487060174421003C38402D00000052510000000700644100000000000000FFFFFFFFFFFF00D50012F3E9002607151634189A7977442E0099C240126440024000FB03931368FFFFFF0000290000FFFFFF
4324,0b100000100000000,260715163459,0x252513005910F10869487060174421003C38402D00000048500000000700644100000000000000FFFFFFFFFFFF00D50012F5C100260715163459CD8C7844380299C2600164400260012C03931366FFFFFF0000290000FFFFFF
4326,0b100000100000000,260715163629,0x252513005910F20869487060174421003C38402D00000056510000000700644100000000000000FFFFFFFFFFFF00D50012F7410026071516362900708244830399C2732664400200015C03921372FFFFFF00002A0000FFFFFF
4328,0b100000100000000,260715163641,0x252513005910F30869487060174421003C38402D0000004B510000000700644100000000000000FFFFFFFFFFFF00D50012F7A3002607151636419AA98344BD0399C22B3264400340012B03931370FFFFFF0000290000FFFFFF
4325,0b100000100000000,260715163747,0x252513005910F40869487060174421003C38402D0000004F510000000700644100000000000000FFFFFFFFFFFF00D50012F93800260715163747CDCC8844460599C2F85264400080014603931372FFFFFF00002A0000FFFFFF
4327,0b100000100000000,260715163806,0x252513005910F50869487060174421003C38402D00000041500000000700644100000000000000FFFFFFFFFFFF00D50012F9A80026071516380666868A44500599C2286364400310000D03921374FFFFFF00002A0000FFFFFF
4329,0b100000100000000,260715163848,0x252513005910F60869487060174421003C38402D0000004B510000000700644100000000000000FFFFFFFFFFFF00D50012FA640026071516384866868C442A0599C2C57D64400100013E03931361FFFFFF00002A0000FFFFFF
4330,0b100000100000000,260715163903,0x252513005910F70869487060174421003C38402D00000044510000000700644100000000000000FFFFFFFFFFFF00D50012FA730026071516390300D08C443A0599C2707E6440005000F803931367FFFFFF00002A0000FFFFFF
4331,0b100000100000000,260715163937,0x252513005910F80869487060174421003C38402D0000004F510000000700644100000000000000FFFFFFFFFFFF00D50012FAB30026071516393700308E44730599C205796440015000C603931369FFFFFF00002A0000FFFFFF
4332,0b100000100000000,260715164006,0x252513005910F90869487060174421003C38402D0000005D510000000700644100000000000000FFFFFFFFFFFF00D50012FB7D0026071516400633F38E44DE0599C243606440027000F803931372FFFFFF00002A0000FFFFFF
4333,0b100000100000000,260715164031,0x252513005910FA0869487060174421003C38402D00000048510000000700644100000000000000FFFFFFFFFFFF00D50012FBF900260715164031336390446A0699C2925D64400150012A03931367FFFFFF00002A0000FFFFFF
4334,0b100000100000000,260715164036,0x252513005910FB0869487060174421003C38402D00000048510000000700644100000000000000FFFFFFFFFFFF00D50012FC0F0026071516403600F090447A0699C2DC5F64400120000403931369FFFFFF00002A0000FFFFFF
4335,0b100000100000000,260715164111,0x252513005910FC0869487060174421003C38402D0000004F510000000700644100000000000000FFFFFFFFFFFF00D50012FC750026071516411166E692444D0699C2936D64400120003403931374FFFFFF00002A0000FFFFFF
4336,0b100000100000000,260715164123,0x252513005910FD0869487060174421003C38402D00000052510000000700644100000000000000FFFFFFFFFFFF00D50012FCA90026071516412300B09344290699C23A7364400140015D03931371FFFFFF00002A0000FFFFFF
4337,0b100000100000000,260715164130,0x252513005910FE0869487060174421003C38402D000000524F0000000700644100000000000000FFFFFFFFFFFF00D50012FCBC002607151641309AF99344340699C2737564400090011E03931372FFFFFF00002A0000FFFFFF
4338,0b100000100000000,260715164201,0x252513005910FF0869487060174421003C38402D00000048510000000700644100000000000000FFFFFFFFFFFF00D50012FD21002607151642019AB995449F0699C274796440011000EE03931374FFFFFF00002A0000FFFFFF
4339,0b100000100000000,260715164220,0x252513005911000869487060174421003C38402D00000048510000000700644100000000000000FFFFFFFFFFFF00D50012FD5C002607151642209A099744D20699C26A7464400060011E03931369FFFFFF00002A0000FFFFFF
4340,0b100000100000000,260715164235,0x252513005911010869487060174421003C38402D0000004B510000000700644100000000000000FFFFFFFFFFFF00D50012FD8C0026071516423500E09744FA0699C2F07864400160015003921372FFFFFF00002A0000FFFFFF
4341,0b100000100000000,260715164251,0x252513005911020869487060174421003C38402D00000000510000000700644100000000000000FFFFFFFFFFFF00D50012FDD6002607151642519A699944320799C2868064400070012203921372FFFFFF00002A0000FFFFFF
4342,0b100000100000000,260715164320,0x252513005911030869487060174421003C38402D00000000510000000700644100000000000000FFFFFFFFFFFF00D50012FE6A0026071516432000809B44D40799C2FB866440028000F203931373FFFFFF00002A0000FFFFFF
4343,0b100000100000000,260715164429,0x252513005911040869487060174421003C38402D00000044500000000700644100000000000000FFFFFFFFFFFF00D50012FF8D0026071516442933539E44B00899C24C676440010000BE03931374FFFFFF00002A0000FFFFFF
4344,0b100000100000000,260715164452,0x252513005911050869487060174421003C38402D000000484F0000000700644100000000000000FFFFFFFFFFFF00D50012FFC60026071516445233839D44B00899C2105F64400100008B03931370FFFFFF00002A0000FFFFFF
4345,0b100000100000000,260715164506,0x252513005911060869487060174421003C38402D0000004B510000000700644100000000000000FFFFFFFFFFFF00D50012FFF10026071516450666169D44820899C2F55C64400110005503921370FFFFFF00002A0000FFFFFF
4346,0b100000100000000,260715164515,0x252513005911070869487060174421003C38402D00000044510000000700644100000000000000FFFFFFFFFFFF00D50013000F0026071516451566D69C445F0899C2D55C64400100008C03921370FFFFFF00002A0000FFFFFF
4347,0b100000100000000,260715164530,0x252513005911080869487060174421003C38402D0000003A510000000700644100000000000000FFFFFFFFFFFF00D50013003700260715164530CD3C9C443A0899C2835964400120005D03921362FFFFFF00002A0000FFFFFF
4348,0b100000100000000,260715164535,0x252513005911090869487060174421003C38402D00000060D10000000700644100000000000000FFFFFFFFFFFF00C1001300480026071516453566E69B44290899C2AD5A64400120002303931364FFFFFF00002A0000FFFFFF
4349,0b100000100000000,260715164610,0x2525130059110A0869487060174421003C38402D0000004B510000000700644100000000000000FFFFFFFFFFFF00D50013009E00260715164610CDCC9944F90799C2D36464400060013F03921373FFFFFF00002B0000FFFFFF
4350,0b100000100000000,260715164747,0x2525130059110B0869487060174421003C38402D0000004B520000000700644100000000000000FFFFFFFFFFFF00D50013009E00260715164747CDCC9944F90799C2D36464400000013F03921370FFFFFF00002B0000FFFFFF
4351,0b100000100000000,260715164846,0x2525130059110C0869487060174421003C38402D0000004B500000000700644100000000000000FFFFFFFFFFFF00D50013009E00260715164846CDCC9944F90799C2D36464400000013F03931372FFFFFF00002A0000FFFFFF
4352,0b100000100000000,260715164910,0x2525130059110D0869487060174421003C38402D0000004B520000000700644100000000000000FFFFFFFFFFFF00D5001300B30026071516491000B09944F20799C2D4616440005000B003931371FFFFFF00002A0000FFFFFF
4353,0b100000100000000,260715165047,0x2525130059110E0869487060174421003C38402D0000004F510000000700644100000000000000FFFFFFFFFFFF00D5001300D10026071516504733239944EA0799C2A85D6440000000BB03931370FFFFFF00002A0000FFFFFF
4354,0b100000100000000,260715165147,0x2525130059110F0869487060174421003C38402D000000524E0000000700644100000000000000FFFFFFFFFFFF00D5001300D10026071516514733239944EA0799C2A85D6440000000BB03931371FFFFFF00002A0000FFFFFF
4355,0b100000100000000,260715165247,0x252513005911100869487060174421003C38402D0000004F500000000700644100000000000000FFFFFFFFFFFF00D5001300D10026071516524733239944EA0799C2A85D6440000000BB03931369FFFFFF00002A0000FFFFFF
4356,0b100000100000000,260715165347,0x252513005911110869487060174421003C38402D0000004B510000000700644100000000000000FFFFFFFFFFFF00D5001300D10026071516534733239944EA0799C2A85D6440000000BB03931371FFFFFF00002A0000FFFFFF
12251,0b100000100000000,260715165434,0x252514005901100869487060174421003C38402D0000004F510000000700644100000000000000FFFFFFFFFFFF18D5001300D10026071516543433239944EA0799C2A85D6440000000BB03931375FFFFFF00002A0000FFFFFF
4357,0b100000100000000,260715165508,0x252513005911120869487060174421003C38402D00000044520000000700644100000000000000FFFFFFFFFFFF00D5001300F6002607151655089A199A44FF0799C27A6264400050011303931384FFFFFF00002A0000FFFFFF
4358,0b100000100000000,260715165515,0x252513005911130869487060174421003C38402D00000044520000000700644100000000000000FFFFFFFFFFFF00D5001301000026071516551566469A440A0899C220626440005000E503931369FFFFFF00002A0000FFFFFF
4359,0b100000100000000,260715165608,0x252513005911140869487060174421003C38402D00000041530000000700644100000000000000FFFFFFFFFFFF00D50013014C0026071516560800209C44430899C25A5A64400050011903931369FFFFFF00002B0000FFFFFF
12252,0b100000100000000,260715165659,0x252514005901110869487060174421003C38402D0000003E520000000700644100000000000000FFFFFFFFFFFF19D5001301B20026071516565933739D44B10899C24F5F64400120014103931372FFFFFF00002B0000FFFFFF
4360,0b100000100000000,260715165703,0x252513005911150869487060174421003C38402D00000044510000000700644100000000000000FFFFFFFFFFFF00D5001301C1002607151657039A899D44B40899C2496164400110000903931369FFFFFF00002B0000FFFFFF
4361,0b100000100000000,260715165803,0x252513005911160869487060174421003C38402D00000056510000000700644100000000000000FFFFFFFFFFFF00D50013029D0026071516580300209D44380899C29F7C64400120004003921367FFFFFF00002B0000FFFFFF
4362,0b100000100000000,260715165855,0x252513005911170869487060174421003C38402D00000041500000000700644100000000000000FFFFFFFFFFFF00D500130329002607151658559A199B44B00799C2B58664400120007003931371FFFFFF00002B0000FFFFFF
4363,0b100000100000000,260715165944,0x252513005911180869487060174421003C38402D000000004F0000000700644100000000000000FFFFFFFFFFFF00D5001303DE0026071516594433039844FB0699C2637A64400140009F03921368FFFFFF00002B0000FFFFFF
4364,0b100000100000000,260715170019,0x252513005911190869487060174421003C38402D00000060510000000700644100000000000000FFFFFFFFFFFF00D50013041E00260715170019CDDC9644CE0699C2627364400100006A03931373FFFFFF00002B0000FFFFFF
4365,0b100000100000000,260715170027,0x2525130059111A0869487060174421003C38402D00000052510000000700644100000000000000FFFFFFFFFFFF00D500130434002607151700279A999644B50699C2FA7364400110003103931371FFFFFF00002B0000FFFFFF
4366,0b100000100000000,260715170043,0x2525130059111B0869487060174421003C38402D00000044510000000700644100000000000000FFFFFFFFFFFF00D50013046800260715170043337395448D0699C2487964400110006203931375FFFFFF00002B0000FFFFFF
4367,0b100000100000000,260715170115,0x2525130059111C0869487060174421003C38402D00000052500000000700644100000000000000FFFFFFFFFFFF00D5001304C8002607151701159AD993442A0699C2447464400100009903931376FFFFFF00002B0000FFFFFF
4368,0b100000100000000,260715170124,0x2525130059111D0869487060174421003C38402D0000005D500000000700644100000000000000FFFFFFFFFFFF00D5001304DE00260715170124664693442B0699C225716440009000D403921371FFFFFF00002B0000FFFFFF
4369,0b100000100000000,260715170207,0x2525130059111E0869487060174421003C38402D0000004F4F0000000700644100000000000000FFFFFFFFFFFF00D500130571002607151702079A5991447A0699C2FB5E64400120009B03931375FFFFFF00002B0000FFFFFF
4370,0b100000100000000,260715170217,0x2525130059111F0869487060174421003C38402D0000005D500000000700644100000000000000FFFFFFFFFFFF00D5001305880026071517021733F39044670699C2BB5C64400070005F03931376FFFFFF00002B0000FFFFFF
4371,0b100000100000000,260715170233,0x252513005911200869487060174421003C38402D00000056500000000700644100000000000000FFFFFFFFFFFF00D5001305B30026071517023333339044380699C24A5E64400070003003931370FFFFFF00002B0000FFFFFF
4372,0b100000100000000,260715170244,0x252513005911210869487060174421003C38402D00000048510000000700644100000000000000FFFFFFFFFFFF00D5001305D80026071517024433938F44110699C2326064400120006103931378FFFFFF00002B0000FFFFFF
4373,0b100000100000000,260715170259,0x252513005911220869487060174421003C38402D00000052500000000700644100000000000000FFFFFFFFFFFF00D500130624002607151702599AF98E44BD0599C2546264400250003203931373FFFFFF00002B0000FFFFFF
4374,0b100000100000000,260715170311,0x252513005911230869487060174421003C38402D00000048510000000700644100000000000000FFFFFFFFFFFF00D50013068100260715170311CD9C8E44860599C2C56D64400260000103931375FFFFFF00002B0000FFFFFF
4375,0b100000100000000,260715170350,0x252513005911240869487060174421003C38402D0000004F500000000700644100000000000000FFFFFFFFFFFF00D5001306E7002607151703509A698D44630599C29B7B64400090003103931375FFFFFF00002B0000FFFFFF
4376,0b100000100000000,260715170410,0x252513005911250869487060174421003C38402D0000005D500000000700644100000000000000FFFFFFFFFFFF00D5001307160026071517041000A08C44300599C2C67D64400100007003931373FFFFFF00002B0000FFFFFF
4377,0b100000100000000,260715170414,0x252513005911260869487060174421003C38402D0000005D510000000700644100000000000000FFFFFFFFFFFF00D5001307240026071517041433738C44250599C2657C6440011000A003931372FFFFFF00002B0000FFFFFF
4378,0b100000100000000,260715170547,0x252513005911270869487060174421003C38402D0000004B510000000700644100000000000000FFFFFFFFFFFF00D50013087100260715170547660688441D0599C2364F64400120008103931373FFFFFF00002B0000FFFFFF
4379,0b100000100000000,260715170647,0x252513005911280869487060174421003C38402D000000444F0000000700644100000000000000FFFFFFFFFFFF00D5001309490026071517064766368544530499C2F53B64400080007703921374FFFFFF00002B0000FFFFFF
4380,0b100000100000000,260715170747,0x252513005911290869487060174421003C38402D00000056520000000700644100000000000000FFFFFFFFFFFF00D5001309490026071517074766368544530499C2F53B64400000007703931372FFFFFF00002B0000FFFFFF
4381,0b100000100000000,260715170847,0x2525130059112A0869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D5001309490026071517084766368544530499C2F53B64400000007703931376FFFFFF00002B0000FFFFFF
4382,0b100000100000000,260715170947,0x2525130059112B0869487060174421003C38402D00000060510000000700644100000000000000FFFFFFFFFFFF00D5001309490026071517094766368544530499C2F53B64400000007703931370FFFFFF00002B0000FFFFFF
4383,0b100000100000000,260715171046,0x2525130059112C0869487060174421003C38402D00000056530000000700644100000000000000FFFFFFFFFFFF00D50013095E0026071517104666E684443B0499C2263B64400080006D03931374FFFFFF00002B0000FFFFFF
4384,0b100000100000000,260715171127,0x2525130059112D0869487060174421003C38402D0000004F530000000700644100000000000000FFFFFFFFFFFF00D500130A1D00260715171127337382448A0399C20C2B64400170009C03931371FFFFFF00002B0000FFFFFF
4385,0b100000100000000,260715171247,0x2525130059112E0869487060174421003C38402D0000005D520000000700644100000000000000FFFFFFFFFFFF00D500130B390026071517124700607B44BB0299C27C0B64400120008303931372FFFFFF00002B0000FFFFFF
4386,0b100000100000000,260715171344,0x2525130059112F0869487060174421003C38402D00000059530000000700644100000000000000FFFFFFFFFFFF00D500130BED002607151713449AF97744120299C2E1FC6340018000B703931375FFFFFF00002B0000FFFFFF
4387,0b100000100000000,260715171447,0x252513005911300869487060174421003C38402D00000064520000000700644100000000000000FFFFFFFFFFFF00D500130E360026071517144700807644500299C286AD63400400009803931371FFFFFF00002B0000FFFFFF
4388,0b100000100000000,260715171547,0x252513005911310869487060174421003C38402D000000444E0000000700644100000000000000FFFFFFFFFFFF00D500130FA90026071517154733D375443B0199C29D8363400370008703921372FFFFFF00002B0000FFFFFF
4389,0b100000100000000,260715171601,0x252513005911320869487060174421003C38402D00000059530000000700644100000000000000FFFFFFFFFFFF00D50013102800260715171601CD2C7544EE0099C26A746340029000B503921370FFFFFF00002B0000FFFFFF
4390,0b100000100000000,260715171649,0x252513005911330869487060174421003C38402D00000059520000000700644100000000000000FFFFFFFFFFFF00D50013119B0026071517164966267744760199C2404163400130007D03931366FFFFFF00002B0000FFFFFF
4391,0b100000100000000,260715171847,0x252513005911340869487060174421003C38402D00000064520000000700644100000000000000FFFFFFFFFFFF00D5001314280026071517184766E67344A6FE98C21B1F63400170006C03931372FFFFFF00002B0000FFFFFF
4392,0b100000100000000,260715171947,0x252513005911350869487060174421003C38402D00000064520000000700644100000000000000FFFFFFFFFFFF00D5001315AE0026071517194766E67244F7FC98C26A0B63400090006D03931375FFFFFF00002B0000FFFFFF
4393,0b100000100000000,260715172047,0x252513005911360869487060174421003C38402D00000048520000000700644100000000000000FFFFFFFFFFFF00D50013173500260715172047331372449CFB98C256EA62400220008503921372FFFFFF00002B0000FFFFFF
4394,0b100000100000000,260715172115,0x252513005911370869487060174421003C38402D00000056510000000700644100000000000000FFFFFFFFFFFF00D5001317D7002607151721159A79714448FB98C29BD56240028000B603931375FFFFFF00002B0000FFFFFF
4395,0b100000100000000,260715172247,0x252513005911380869487060174421003C38402D0000005D500000000700644100000000000000FFFFFFFFFFFF00D500131D1F002607151722476666704452FD98C299196240056000C703931374FFFFFF00002B0000FFFFFF
4396,0b100000100000000,260715172347,0x252513005911390869487060174421003C38402D0000004F4F0000000700644100000000000000FFFFFFFFFFFF00D5001320D200260715172347CDAC7044D3FE98C2CC966140037000C803931368FFFFFF00002B0000FFFFFF
4397,0b100000100000000,260715172447,0x2525130059113A0869487060174421003C38402D00000064500000000700644100000000000000FFFFFFFFFFFF00D5001323E70026071517244766A67044060099C241296140057000C703931374FFFFFF00002B0000FFFFFF
4398,0b100000100000000,260715172547,0x2525130059113B0869487060174421003C38402D00000064500000000700644100000000000000FFFFFFFFFFFF00D5001327D0002607151725479A797044950199C2779E6040060000C803931373FFFFFF00002B0000FFFFFF
4399,0b100000100000000,260715172647,0x2525130059113C0869487060174421003C38402D00000064500000000700644100000000000000FFFFFFFFFFFF00D500132B7500260715172647CDEC70440E0399C29D1D6040055000CB03921369FFFFFF00002B0000FFFFFF
4400,0b100000100000000,260715172746,0x2525130059113D0869487060174421003C38402D00000064500000000700644100000000000000FFFFFFFFFFFF00D500132EDC00260715172746335371447D0499C2E6A55F40050000C703931373FFFFFF00002B0000FFFFFF
4401,0b100000100000000,260715172840,0x2525130059113E0869487060174421003C38402D000000604E0000000700644100000000000000FFFFFFFFFFFF00D5001330A700260715172840331372444F0599C217695F40019000F603931378FFFFFF00002B0000FFFFFF
4402,0b100000100000000,260715172850,0x2525130059113F0869487060174421003C38402D00000064500000000700644100000000000000FFFFFFFFFFFF00D5001330D600260715172850662672447A0599C237655F40016000C703931370FFFFFF00002B0000FFFFFF
4403,0b100000100000000,260715172855,0x252513005911400869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D5001330F00026071517285500007244780599C272615F400230009803931372FFFFFF00002B0000FFFFFF
4404,0b100000100000000,260715172905,0x252513005911410869487060174421003C38402D00000064500000000700644100000000000000FFFFFFFFFFFF00D50013313F00260715172905660672442C0599C2265B5F400330006603931372FFFFFF00002B0000FFFFFF
4405,0b100000100000000,260715173047,0x252513005911420869487060174421003C38402D00000064500000000700644100000000000000FFFFFFFFFFFF00D5001331D400260715173047CDCC74447D0499C2525B5F400050006103931369FFFFFF00002B0000FFFFFF
4406,0b100000100000000,260715173147,0x252513005911430869487060174421003C38402D00000052500000000700644100000000000000FFFFFFFFFFFF00D5001331F60026071517314766267444540499C2225B5F400050005D03931372FFFFFF00002B0000FFFFFF
4407,0b100000100000000,260715173247,0x252513005911440869487060174421003C38402D000000644F0000000700644100000000000000FFFFFFFFFFFF00D5001332110026071517324766267444360499C2945A5F400000006403931370FFFFFF00002B0000FFFFFF
4408,0b100000100000000,260715173347,0x252513005911450869487060174421003C38402D00000059500000000700644100000000000000FFFFFFFFFFFF00D50013324E0026071517334766467444EF0399C2AF585F400000006703931368FFFFFF00002B0000FFFFFF
4409,0b100000100000000,260715173446,0x252513005911460869487060174421003C38402D000000414F0000000700644100000000000000FFFFFFFFFFFF00D50013329500260715173446666674449E0399C2D8555F400000006C03931368FFFFFF00002B0000FFFFFF
4410,0b100000100000000,260715173547,0x252513005911470869487060174421003C38402D0000004F500000000700644100000000000000FFFFFFFFFFFF00D5001332E70026071517354700C07444420399C230525F400000006B03931372FFFFFF00002B0000FFFFFF
4411,0b100000100000000,260715173647,0x252513005911480869487060174421003C38402D00000048510000000700644100000000000000FFFFFFFFFFFF00D5001333320026071517364700C07444EF0299C2A94E5F400100006A03931370FFFFFF00002B0000FFFFFF
4412,0b100000100000000,260715173747,0x252513005911490869487060174421003C38402D0000004B4F0000000700644100000000000000FFFFFFFFFFFF00D50013337A00260715173747CD8C74449E0299C2AA4B5F400000006803931372FFFFFF00002C0000FFFFFF
4413,0b100000100000000,260715173847,0x2525130059114A0869487060174421003C38402D0000004F510000000700644100000000000000FFFFFFFFFFFF00D5001334010026071517384766A67444060299C262455F400260007403931372FFFFFF00002B0000FFFFFF
4414,0b100000100000000,260715173947,0x2525130059114B0869487060174421003C38402D00000056500000000700644100000000000000FFFFFFFFFFFF00D5001335040026071517394766667344FB0099C22A335F400060005E03931366FFFFFF00002C0000FFFFFF
4415,0b100000100000000,260715174046,0x2525130059114C0869487060174421003C38402D0000004F4E0000000700644100000000000000FFFFFFFFFFFF00D50013350E002607151740469A997344EF0099C283325F400000006603931370FFFFFF00002C0000FFFFFF
4416,0b100000100000000,260715174147,0x2525130059114D0869487060174421003C38402D000000644E0000000700644100000000000000FFFFFFFFFFFF00D50013356400260715174147333373448F0099C2D62E5F400000006603931372FFFFFF00002C0000FFFFFF
4417,0b100000100000000,260715174247,0x2525130059114E0869487060174421003C38402D00000060510000000700644100000000000000FFFFFFFFFFFF00D5001335B00026071517424766E67344390099C28B2B5F400270006803931376FFFFFF00002C0000FFFFFF
4418,0b100000100000000,260715174347,0x2525130059114F0869487060174421003C38402D0000005D4F0000000700644100000000000000FFFFFFFFFFFF00D50013382D002607151743479A19734463FD98C233165F400400007003931372FFFFFF00002C0000FFFFFF
4419,0b100000100000000,260715174447,0x252513005911500869487060174421003C38402D00000064520000000700644100000000000000FFFFFFFFFFFF00D500133A8100260715174447006071440DFB98C250ED5E400060009203931368FFFFFF00002C0000FFFFFF
