"Unidad","Conductor","Evento","Dirección","Fecha","Tiempo (UTC-5)","Duración del Evento","Distancia (km)"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 13 #5316, Bogotá, Colombia","06/06/2026","12:08:20 PM","0 min, 0 seg","0.02"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 13 #5316, Bogotá, Colombia","06/06/2026","12:29:12 PM","1 min, 35 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 13 #5316, Bogotá, Colombia","06/06/2026","12:29:12 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cl. 13 #5316, Bogotá, Colombia","06/06/2026","12:29:12 PM","1 min, 35 seg","0"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 13 #5316, Bogotá, Colombia","06/06/2026","12:30:47 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 13 #5316, Bogotá, Colombia","06/06/2026","12:38:32 PM","35 min, 50 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 13 #5316, Bogotá, Colombia","06/06/2026","12:38:32 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Inicio de Viaje","Cra. 53 #13-32, Bogotá, Colombia","06/06/2026","12:39:18 PM","0 min, 0 seg","0.01"
"NOX568 ","Conductor NOX568","Inactivo","Ak. 60, Bogotá, Colombia","06/06/2026","12:53:33 PM","1 min, 17 seg","4.25"
"NOX568 ","Conductor NOX568","Inactivo","Cra 68C #74a-64, Bogotá, Colombia","06/06/2026","1:01:33 PM","6 min, 0 seg","5.14"
"NOX568 ","Conductor NOX568","Fin de Viaje","Cl. 79 #53-12, Bogotá, Colombia","06/06/2026","1:14:21 PM","0 min, 0 seg","6.75"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 79 #53-12, Bogotá, Colombia","06/06/2026","1:14:22 PM","21 min, 23 seg","6.75"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 79 #53-12, Bogotá, Colombia","06/06/2026","1:35:45 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 79 #53-12, Bogotá, Colombia","06/06/2026","1:35:45 PM","20 min, 17 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cl. 79 #53-12, Bogotá, Colombia","06/06/2026","1:35:45 PM","1 min, 10 seg","0"
"NOX568 ","Conductor NOX568","Inicio de Viaje","Cl. 79 #53-85 a 53-1, Bogotá, Colombia","06/06/2026","1:36:55 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Fin de Viaje","Cra. 33a #3156, Bogotá, Colombia","06/06/2026","1:56:01 PM","0 min, 0 seg","3.38"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cra. 33a #3156, Bogotá, Colombia","06/06/2026","1:56:02 PM","5 min, 18 seg","3.38"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cra. 33a #3156, Bogotá, Colombia","06/06/2026","2:01:20 PM","40 min, 54 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cra. 33a #3156, Bogotá, Colombia","06/06/2026","2:01:20 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cra. 33a #3156, Bogotá, Colombia","06/06/2026","2:01:20 PM","1 min, 1 seg","0"
"NOX568 ","Conductor NOX568","Inicio de Viaje","Cl. 45 #42-9 a 42-1, Bogotá, Colombia","06/06/2026","2:02:21 PM","0 min, 0 seg","0.02"
"NOX568 ","Conductor NOX568","Fin de Viaje","Cra. 1b #41-19, Bogotá, Colombia","06/06/2026","2:42:13 PM","0 min, 0 seg","8.78"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cra. 1b #41-19, Bogotá, Colombia","06/06/2026","2:42:14 PM","0 min, 0 seg","8.78"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cra. 1b #41-19, Bogotá, Colombia","06/06/2026","2:48:02 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cra. 1b #41-19, Bogotá, Colombia","06/06/2026","2:48:02 PM","4 min, 17 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cra. 1b #41-19, Bogotá, Colombia","06/06/2026","2:48:02 PM","1 min, 1 seg","0"
"NOX568 ","Conductor NOX568","Inicio de Viaje","Cra. 1b #41a Sur-30 a 41a Sur-2, Bogotá, Colombia","06/06/2026","2:49:03 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Fin de Viaje","Cl. 47 Sur # 1-71, San Cristóbal, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","06/06/2026","2:52:18 PM","0 min, 0 seg","0.25"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 47 Sur # 1-71, San Cristóbal, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","06/06/2026","2:52:19 PM","1 hr, 26 min, 15 seg","0.25"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur # 1-71, San Cristóbal, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","06/06/2026","4:18:34 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur # 1-71, San Cristóbal, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","06/06/2026","4:18:34 PM","0 min, 24 seg","0"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 47 Sur #1-18 a 1-36, Bogotá, Colombia","06/06/2026","4:18:58 PM","1 hr, 1 min, 20 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-18 a 1-36, Bogotá, Colombia","06/06/2026","5:20:18 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-18 a 1-36, Bogotá, Colombia","06/06/2026","5:20:18 PM","1 min, 51 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cl. 47 Sur #1-18 a 1-36, Bogotá, Colombia","06/06/2026","5:20:18 PM","1 min, 51 seg","0"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 47 Sur #1-2 a 1-16, Bogotá, Colombia","06/06/2026","5:22:09 PM","6 hr, 37 min, 50 seg","0.01"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 47 Sur #1-2 a 1-16, Bogotá, Colombia","07/06/2026","12:00:00 AM","11 hr, 24 min, 2 seg","0.01"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 43b Sur #1 Este-50, Bogotá, Colombia","07/06/2026","11:24:02 AM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 43b Sur #1 Este-50, Bogotá, Colombia","07/06/2026","11:24:02 AM","2 min, 3 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cl. 43b Sur #1 Este-50, Bogotá, Colombia","07/06/2026","11:24:02 AM","2 min, 3 seg","0"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 43b Sur #1 Este-50, Bogotá, Colombia","07/06/2026","11:26:05 AM","3 hr, 10 min, 53 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-12, Bogotá, Colombia","07/06/2026","2:36:58 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-12, Bogotá, Colombia","07/06/2026","2:36:58 PM","1 min, 26 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cl. 47 Sur #1-12, Bogotá, Colombia","07/06/2026","2:36:58 PM","1 min, 26 seg","0"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 47 Sur #1-12, Bogotá, Colombia","07/06/2026","2:38:24 PM","5 hr, 31 min, 59 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-12, Bogotá, Colombia","07/06/2026","8:10:23 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-12, Bogotá, Colombia","07/06/2026","8:10:23 PM","0 min, 56 seg","0"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 47 Sur #1-12, Bogotá, Colombia","07/06/2026","8:11:19 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-12, Bogotá, Colombia","07/06/2026","8:11:25 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-12, Bogotá, Colombia","07/06/2026","8:11:25 PM","0 min, 7 seg","0"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 47 Sur #1-12, Bogotá, Colombia","07/06/2026","8:11:32 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-12, Bogotá, Colombia","07/06/2026","8:14:56 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-12, Bogotá, Colombia","07/06/2026","8:14:56 PM","3 min, 9 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cl. 47 Sur #1-12, Bogotá, Colombia","07/06/2026","8:14:56 PM","3 min, 9 seg","0"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 47 Sur #1-12, Bogotá, Colombia","07/06/2026","8:18:05 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-12, Bogotá, Colombia","08/06/2026","2:52:20 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-12, Bogotá, Colombia","08/06/2026","2:52:20 PM","0 min, 35 seg","0"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 47 Sur #1-12, Bogotá, Colombia","08/06/2026","2:52:55 PM","3 min, 42 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-12, Bogotá, Colombia","08/06/2026","2:56:37 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-12, Bogotá, Colombia","08/06/2026","2:56:37 PM","1 min, 18 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cl. 47 Sur #1-12, Bogotá, Colombia","08/06/2026","2:56:37 PM","1 min, 18 seg","0"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 47 Sur #1-12, Bogotá, Colombia","08/06/2026","2:57:55 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-12, Bogotá, Colombia","08/06/2026","2:57:57 PM","0 min, 9 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-12, Bogotá, Colombia","08/06/2026","2:57:57 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 47 Sur #1-12, Bogotá, Colombia","08/06/2026","2:58:06 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-12, Bogotá, Colombia","08/06/2026","7:04:49 PM","0 min, 40 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-12, Bogotá, Colombia","08/06/2026","7:04:49 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 47 Sur #1-12, Bogotá, Colombia","08/06/2026","7:05:29 PM","6 min, 50 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-12, Bogotá, Colombia","08/06/2026","7:12:19 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-12, Bogotá, Colombia","08/06/2026","7:12:19 PM","2 min, 18 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cl. 47 Sur #1-12, Bogotá, Colombia","08/06/2026","7:12:19 PM","2 min, 18 seg","0"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 47 Sur #1-12, Bogotá, Colombia","08/06/2026","7:14:37 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 152 #22a-65, Bogotá, Colombia","09/06/2026","7:01:00 AM","1 hr, 12 min, 39 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 152 #22a-65, Bogotá, Colombia","09/06/2026","7:01:00 AM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Inicio de Viaje","Cra. 45 #152-2 a 152-14, Bogotá, Colombia","09/06/2026","7:01:44 AM","0 min, 0 seg","0.02"
"NOX568 ","Conductor NOX568","Inactivo","Bogotá ‎-La Caro #191-59, Bogotá, Colombia","09/06/2026","7:11:00 AM","1 min, 1 seg","2.5"
"NOX568 ","Conductor NOX568","Inactivo","Bogotá ‎-La Caro #201-58, Bogotá, Colombia","09/06/2026","7:19:00 AM","1 min, 1 seg","3.4"
"NOX568 ","Conductor NOX568","Fin de Viaje","Cl. 8 #5 - 55, Suesca, Cundinamarca, Colombia","09/06/2026","8:13:38 AM","0 min, 0 seg","35.52"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 8 #5 - 55, Suesca, Cundinamarca, Colombia","09/06/2026","8:13:39 AM","28 min, 34 seg","35.52"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 8 #5 - 55, Suesca, Cundinamarca, Colombia","09/06/2026","8:42:13 AM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 8 #5 - 55, Suesca, Cundinamarca, Colombia","09/06/2026","8:42:13 AM","4 min, 37 seg","0"
"NOX568 ","Conductor NOX568","Inicio de Viaje","Cl. 5 #5-10 a 5-16, Suesca, Cundinamarca, Colombia","09/06/2026","8:44:14 AM","0 min, 0 seg","0.23"
"NOX568 ","Conductor NOX568","Fin de Viaje","Cl. 5 # 5A-81, Suesca, Cundinamarca, Colombia","09/06/2026","8:46:49 AM","0 min, 0 seg","0.31"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 5 # 5A-81, Suesca, Cundinamarca, Colombia","09/06/2026","8:46:50 AM","0 min, 0 seg","0.31"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 5 # 5A-81, Suesca, Cundinamarca, Colombia","09/06/2026","11:51:06 AM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 5 # 5A-81, Suesca, Cundinamarca, Colombia","09/06/2026","11:51:06 AM","7 min, 28 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cl. 5 # 5A-81, Suesca, Cundinamarca, Colombia","09/06/2026","11:51:06 AM","7 min, 28 seg","0"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 5 # 5A-81, Suesca, Cundinamarca, Colombia","09/06/2026","11:58:34 AM","10 min, 46 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 5 # 5A-81, Suesca, Cundinamarca, Colombia","09/06/2026","12:09:20 PM","1 hr, 26 min, 25 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 5 # 5A-81, Suesca, Cundinamarca, Colombia","09/06/2026","12:09:20 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cl. 5 # 5A-81, Suesca, Cundinamarca, Colombia","09/06/2026","12:09:20 PM","1 min, 1 seg","0"
"NOX568 ","Conductor NOX568","Inicio de Viaje","Cra. 5 #4-2 a 4-78, Suesca, Cundinamarca, Colombia","09/06/2026","12:10:21 PM","0 min, 0 seg","0.05"
"NOX568 ","Conductor NOX568","Inactivo","Ac 127 #57a-35, Bogotá, Colombia","09/06/2026","1:19:20 PM","2 min, 1 seg","38.32"
"NOX568 ","Conductor NOX568","Inactivo","Av Suba #115-73, Bogotá, Colombia","09/06/2026","1:25:20 PM","1 min, 1 seg","39.39"
"NOX568 ","Conductor NOX568","Fin de Viaje","Cra 68C # 74A-39, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","09/06/2026","1:35:44 PM","0 min, 0 seg","41.36"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cra 68C # 74A-39, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","09/06/2026","1:35:45 PM","0 min, 0 seg","41.36"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cra 68C # 74A-39, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","09/06/2026","1:51:00 PM","36 min, 47 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cra 68C # 74A-39, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","09/06/2026","1:51:00 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Inicio de Viaje","Cra 68C #74a-2 a 74a-92, Bogotá, Colombia","09/06/2026","1:52:10 PM","0 min, 0 seg","0.04"
"NOX568 ","Conductor NOX568","Fin de Viaje","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","09/06/2026","2:27:46 PM","0 min, 0 seg","6.78"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","09/06/2026","2:27:47 PM","2 hr, 58 min, 26 seg","6.78"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","09/06/2026","5:26:13 PM","45 min, 12 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","09/06/2026","5:26:13 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","09/06/2026","5:26:13 PM","1 min, 9 seg","0"
"NOX568 ","Conductor NOX568","Inicio de Viaje","Cl. 33 #6b-27 a 6b-1, Bogotá, Colombia","09/06/2026","5:27:59 PM","0 min, 0 seg","0.03"
"NOX568 ","Conductor NOX568","Inactivo","Cra. 10C Este #10 Sur-17, Bogotá, Colombia","09/06/2026","6:03:13 PM","3 min, 5 seg","9.19"
"NOX568 ","Conductor NOX568","Fin de Viaje","Cl. 29 Sur #4-75, Bogotá, Colombia","09/06/2026","6:11:24 PM","0 min, 0 seg","10.41"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 29 Sur #4-75, Bogotá, Colombia","09/06/2026","6:11:25 PM","0 min, 0 seg","10.41"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 29 Sur #4-75, Bogotá, Colombia","09/06/2026","6:14:35 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 29 Sur #4-75, Bogotá, Colombia","09/06/2026","6:14:35 PM","10 min, 59 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cl. 29 Sur #4-75, Bogotá, Colombia","09/06/2026","6:14:35 PM","1 min, 40 seg","0"
"NOX568 ","Conductor NOX568","Inicio de Viaje","Cra. 3a Este #29 Sur-48 a 29 Sur-2, Bogotá, Colombia","09/06/2026","6:16:15 PM","0 min, 0 seg","0.05"
"NOX568 ","Conductor NOX568","Fin de Viaje","Cl. 40a Sur #2 Este-35, Bogotá, Colombia","09/06/2026","6:25:33 PM","0 min, 0 seg","1.1"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 40a Sur #2 Este-35, Bogotá, Colombia","09/06/2026","6:25:34 PM","0 min, 0 seg","1.1"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 40a Sur #2 Este-35, Bogotá, Colombia","09/06/2026","6:29:28 PM","6 min, 14 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 40a Sur #2 Este-35, Bogotá, Colombia","09/06/2026","6:29:28 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Inicio de Viaje","Cl. 40a Sur #1f Este-73, Bogotá, Colombia","09/06/2026","6:30:05 PM","0 min, 0 seg","0.02"
"NOX568 ","Conductor NOX568","Inactivo","Cl. 47 Sur #1-48, Bogotá, Colombia","09/06/2026","6:34:28 PM","1 min, 14 seg","0.67"
"NOX568 ","Conductor NOX568","Fin de Viaje","Cl. 47 Sur #1-67, Bogotá, Colombia","09/06/2026","6:35:41 PM","0 min, 0 seg","0.68"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 47 Sur #1-67, Bogotá, Colombia","09/06/2026","6:35:42 PM","0 min, 0 seg","0.68"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-67, Bogotá, Colombia","09/06/2026","6:42:46 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-67, Bogotá, Colombia","09/06/2026","6:42:46 PM","2 min, 21 seg","0"
"NOX568 ","Conductor NOX568","Inicio de Viaje","Tv. 1 Bis #43b Sur-46 a 43b Sur-2, Bogotá, Colombia","09/06/2026","6:43:23 PM","0 min, 0 seg","0.04"
"NOX568 ","Conductor NOX568","Fin de Viaje","Cra. 1b #4045, Bogotá, Colombia","09/06/2026","6:45:06 PM","0 min, 0 seg","0.41"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cra. 1b #4045, Bogotá, Colombia","09/06/2026","6:45:07 PM","0 min, 0 seg","0.41"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cra. 1b #4045, Bogotá, Colombia","09/06/2026","6:54:48 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cra. 1b #4045, Bogotá, Colombia","09/06/2026","6:54:48 PM","2 min, 33 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cra. 1b #4045, Bogotá, Colombia","09/06/2026","6:54:48 PM","2 min, 1 seg","0"
"NOX568 ","Conductor NOX568","Inicio de Viaje","Cra. 1b # 41-46, San Cristóbal, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","09/06/2026","6:56:48 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Fin de Viaje","Cra. 1b # 41-46, San Cristóbal, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","09/06/2026","6:56:49 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cra. 1b # 41-70, San Cristóbal, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","09/06/2026","6:57:21 PM","6 min, 2 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cra. 1b # 41-70, San Cristóbal, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","09/06/2026","7:03:23 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cra. 1b # 41-70, San Cristóbal, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","09/06/2026","7:03:23 PM","8 min, 17 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cra. 1b # 41-70, San Cristóbal, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","09/06/2026","7:03:23 PM","1 min, 1 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cra. 1b #41B - 31 SUR, Bogotá, Colombia","09/06/2026","7:05:23 PM","4 min, 1 seg","0"
"NOX568 ","Conductor NOX568","Inicio de Viaje","Cra. 1b #41a Sur-98 a 41a Sur-84, Bogotá, Colombia","09/06/2026","7:09:24 PM","0 min, 0 seg","0.07"
"NOX568 ","Conductor NOX568","Fin de Viaje","Cl. 47 Sur #1-60, Bogotá, Colombia","09/06/2026","7:11:39 PM","0 min, 0 seg","0.2"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 47 Sur #1-60, Bogotá, Colombia","09/06/2026","7:11:40 PM","49 min, 56 seg","0.2"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-60, Bogotá, Colombia","09/06/2026","8:01:36 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-60, Bogotá, Colombia","09/06/2026","8:01:36 PM","3 min, 15 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cl. 47 Sur #1-60, Bogotá, Colombia","09/06/2026","8:01:36 PM","3 min, 15 seg","0"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 47 Sur #1-21, Bogotá, Colombia","09/06/2026","8:04:51 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-21, Bogotá, Colombia","09/06/2026","8:23:25 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-21, Bogotá, Colombia","09/06/2026","8:23:25 PM","1 min, 1 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cl. 47 Sur #1-21, Bogotá, Colombia","09/06/2026","8:23:25 PM","1 min, 1 seg","0"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 47 Sur #1-21, Bogotá, Colombia","09/06/2026","8:24:26 PM","56 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-21, Bogotá, Colombia","09/06/2026","9:20:26 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-21, Bogotá, Colombia","09/06/2026","9:20:26 PM","0 min, 36 seg","0"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 47 Sur #1-21, Bogotá, Colombia","09/06/2026","9:21:02 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-21, Bogotá, Colombia","09/06/2026","9:23:08 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 47 Sur #1-21, Bogotá, Colombia","09/06/2026","9:23:08 PM","1 min, 35 seg","0"
"NOX568 ","Conductor NOX568","Inicio de Viaje","Cl. 47 Sur #1-7, Bogotá, Colombia","09/06/2026","9:23:30 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Fin de Viaje","Cl. 47 Sur #1-7, Bogotá, Colombia","09/06/2026","9:23:31 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cl. 47 Sur #1-7, Bogotá, Colombia","09/06/2026","9:23:31 PM","1 min, 12 seg","0"
"NOX568 ","Conductor NOX568","Ignición Apagada","Cl. 47 Sur #1-7, Bogotá, Colombia","09/06/2026","9:24:43 PM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 26a Sur # 2-5, San Cristóbal, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","10/06/2026","4:58:43 AM","1 hr, 53 min, 43 seg","0"
"NOX568 ","Conductor NOX568","Ignición Encendido","Cl. 26a Sur # 2-5, San Cristóbal, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","10/06/2026","4:58:43 AM","0 min, 0 seg","0"
"NOX568 ","Conductor NOX568","Inactivo","Cl. 26a Sur # 2-5, San Cristóbal, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","10/06/2026","4:58:43 AM","1 min, 29 seg","0"
"NOX568 ","Conductor NOX568","Inicio de Viaje","Cra. 2 #26 Sur-56 a 26 Sur-2, Bogotá, Colombia","10/06/2026","5:00:12 AM","0 min, 0 seg","0.01"
"NOX568 ","Conductor NOX568","Inactivo","Av Ciudad de Cali #71b-2 a 71b-14, Bogotá, Colombia","10/06/2026","5:36:44 AM","1 min, 42 seg","12.96"
"NOX568 ","Conductor NOX568","Inactivo","Cra. 104 #78b-6 a 78b-30, Bogotá, Colombia","10/06/2026","5:46:44 AM","2 min, 19 seg","14.61"
"NOX568 ","Conductor NOX568","Inactivo","50 #109a-3, Bogotá, Colombia","10/06/2026","5:52:44 AM","10 min, 0 seg","15"
