,date,ncode,predicted_value
3347,260831134647,2610,35.09623258974188
3348,260831135102,2615,35.16610609360355
3349,260831135517,2619,35.22200489669289
3350,260831135932,2625,35.30585310132688
3351,260831140347,2630,35.37572660518855
3352,260831140802,2637,35.47354951059488
3353,260831141217,2642,35.54342301445654
3354,260831141632,2647,35.61329651831822
3355,260831142047,2654,35.71111942372455
3356,260831142502,2662,35.822917029903216
3357,260831142917,2665,35.864841132220214
3358,260831143332,2660,35.79496762835855
3359,260831143747,2666,35.87881583299255
3360,260831144202,2670,35.93471463608188
3361,260831144617,2628,35.34777720364388
3362,260831145032,2626,35.31982780209921
3363,260831145447,2707,36.45177856465821
3364,260831145902,2738,36.88499428860055
3365,260831150317,2756,37.13653890250256
3366,260831150733,2771,37.34615941408755
3367,260831151148,2782,37.49988112258322
3368,260831151603,2798,37.72347633494056
3369,260831152433,2718,36.605500273153886
3370,260831152848,2660,35.79496762835855
3371,260831153303,2675,36.00458813994354
3372,260831153718,2678,36.04651224226055
3373,260831154133,2669,35.92073993530955
3374,260831154548,2661,35.808942329130886
3375,260831155003,2653,35.69714472295222
3376,260831155418,2667,35.89279053376489
3377,260831155833,2669,35.92073993530955
3378,260831160248,2670,35.93471463608188
3379,260831160703,2670,35.93471463608188
3380,260831161118,2672,35.96266403762655
3381,260831161533,2673,35.97663873839888
3382,260831161948,2674,35.99061343917121
3383,260831162403,2677,36.03253754148822
3384,260831162818,2678,36.04651224226055
3385,260831163233,2679,36.06048694303288
3386,260831163648,2681,36.08843634457755
3387,260831164103,2681,36.08843634457755
3388,260831164518,2682,36.10241104534988
3389,260831164933,2683,36.11638574612221
3390,260831165348,2685,36.14433514766689
3391,260831165803,2686,36.15830984843922
3392,260831170218,2688,36.186259249983884
3393,260831170633,2689,36.200233950756214
3394,260831171048,2691,36.22818335230088
3395,260831171503,2693,36.25613275384555
3396,260831171918,2696,36.29805685616255
3397,260831172333,2698,36.32600625770721
3398,260831172748,2701,36.36793036002422
3399,260831173203,2696,36.29805685616255
3400,260831173618,2683,36.11638574612221
3401,260831174033,2673,35.97663873839888
3402,260831174448,2666,35.87881583299255
3403,260831174903,2659,35.78099292758622
3404,260831175318,2654,35.71111942372455
3405,260831175734,2651,35.66919532140755
3406,260831180149,2647,35.61329651831822
3407,260831180604,2643,35.55739771522889
3408,260831181019,2639,35.50149891213955
3409,260831181434,2636,35.45957480982255
3410,260831181849,2634,35.43162540827788
3411,260831182304,2632,35.403676006733214
3412,260831182719,2629,35.36175190441622
3413,260831183134,2627,35.33380250287155
3414,260831183549,2625,35.30585310132688
3415,260831184004,2623,35.277903699782215
3416,260831184419,2620,35.23597959746522
3417,260831184834,2618,35.20803019592054
3418,260831185249,2616,35.18008079437588
3419,260831185704,2614,35.15213139283121
3420,260831190119,2612,35.12418199128655
3421,260831190534,2610,35.09623258974188
3422,260831190949,2608,35.06828318819721
3423,260831191404,2607,35.05430848742488
3424,260831191819,2605,35.026359085880216
3425,260831192234,2604,35.01238438510788
3426,260831192649,2603,34.99840968433555
3427,260831193104,2601,34.97046028279088
3428,260831193519,2600,34.95648558201855
3429,260831193934,2599,34.942510881246214
3430,260831194349,2597,34.91456147970155
3431,260831194804,2596,34.90058677892922
3432,260831195219,2596,34.90058677892922
3433,260831195634,2596,34.90058677892922
3434,260831200049,2595,34.88661207815688
3435,260831200504,2595,34.88661207815688
3436,260831200919,2594,34.87263737738454
3437,260831201334,2594,34.87263737738454
3438,260831201749,2594,34.87263737738454
3439,260831202204,2595,34.88661207815688
3440,260831202619,2594,34.87263737738454
3441,260831203034,2594,34.87263737738454
3442,260831203449,2594,34.87263737738454
3443,260831203904,2594,34.87263737738454
3444,260831204320,2594,34.87263737738454
3445,260831204735,2594,34.87263737738454
3446,260831205150,2594,34.87263737738454
3447,260831205605,2594,34.87263737738454
3448,260831210020,2593,34.85866267661221
3449,260831210435,2593,34.85866267661221
3450,260831210850,2593,34.85866267661221
3451,260831211305,2593,34.85866267661221
3452,260831211720,2593,34.85866267661221
3453,260831212135,2592,34.84468797583988
3454,260831212550,2593,34.85866267661221
3455,260831213005,2593,34.85866267661221
3456,260831213420,2593,34.85866267661221
3457,260831213835,2592,34.84468797583988
3458,260831214250,2592,34.84468797583988
3459,260831214705,2592,34.84468797583988
3460,260831215120,2592,34.84468797583988
3461,260831215535,2591,34.83071327506755
3462,260831215950,2592,34.84468797583988
3463,260831220405,2592,34.84468797583988
3464,260831220820,2596,34.90058677892922
3465,260831221235,2601,34.97046028279088
3466,260831221650,2604,35.01238438510788
3467,260831222105,2603,34.99840968433555
3468,260831222520,2602,34.98443498356321
3469,260831222935,2600,34.95648558201855
3470,260831223350,2597,34.91456147970155
3471,260831223805,2594,34.87263737738454
3472,260831224220,2592,34.84468797583988
3473,260831224635,2590,34.81673857429521
3474,260831225050,2589,34.80276387352288
3475,260831225505,2589,34.80276387352288
3476,260831225920,2588,34.78878917275055
3477,260831230335,2587,34.77481447197822
3478,260831230750,2586,34.76083977120588
3479,260831231205,2586,34.76083977120588
3480,260831231620,2586,34.76083977120588
3481,260831232035,2586,34.76083977120588
3482,260831232450,2586,34.76083977120588
3483,260831232906,2585,34.74686507043354
3484,260831233321,2586,34.76083977120588
3485,260831233736,2586,34.76083977120588
3486,260831234151,2586,34.76083977120588
3487,260831234606,2586,34.76083977120588
3488,260831235021,2586,34.76083977120588
3489,260831235436,2587,34.77481447197822
3490,260831235851,2587,34.77481447197822
3491,260901000306,2587,34.77481447197822
3492,260901000721,2587,34.77481447197822
3493,260901001136,2588,34.78878917275055
3494,260901001551,2588,34.78878917275055
3495,260901002006,2588,34.78878917275055
3496,260901184524,2610,35.09623258974188
3497,260901184939,2614,35.15213139283121
3498,260901185354,2616,35.18008079437588
3499,260901185809,2618,35.20803019592054
3500,260901190224,2621,35.24995429823755
3501,260901190639,2623,35.277903699782215
3502,260901191054,2625,35.30585310132688
3503,260901191509,2627,35.33380250287155
3504,260901191924,2630,35.37572660518855
3505,260901192339,2631,35.389701305960884
3506,260901192754,2633,35.41765070750555
3507,260901193209,2635,35.44560010905022
3508,260901193624,2637,35.47354951059488
3509,260901194039,2640,35.51547361291188
3510,260901194454,2637,35.47354951059488
3511,260901194909,2610,35.09623258974188
3512,260901195324,2605,35.026359085880216
3513,260901195739,2612,35.12418199128655
3514,260901200155,2612,35.12418199128655
3515,260901200610,2611,35.11020729051422
3516,260901201440,2606,35.040333786652546
3517,260901201855,2613,35.13815669205888
3518,260901202310,2592,34.84468797583988
3519,260901202725,2571,34.55121925962088
3520,260901203140,2557,34.35557344880821
3521,260901203555,2577,34.63506746425488
3522,260901204010,2528,33.95030712641054
3523,260901204425,2510,33.698762512508544
3524,260901204840,2533,34.02018063027221
3525,260901205255,2526,33.92235772486588
3526,260901205710,3533,47.99488140260558
3527,260901210125,4026,54.88440888336593
3528,260901210540,4023,54.84248478104893
3529,260901210955,4020,54.800560678731934
3530,260901211410,4020,54.800560678731934
3531,260901211825,4018,54.77261127718726
3532,260901212240,4017,54.75863657641493
3533,260901212655,4016,54.7446618756426
3534,260901213110,4016,54.7446618756426
3535,260901213525,4016,54.7446618756426
3536,260901213940,4016,54.7446618756426
3537,260901214355,4001,54.5350413640576
3538,260901214810,3960,53.96207863239193
3539,260901215225,3941,53.69655931771759
3540,260901215640,3942,53.71053401848992
3541,260901220055,3892,53.01179897987326
3542,260901220510,3874,52.760254365971264
3543,260901220925,3863,52.60653265747559
3544,260901221340,3861,52.57858325593092
3545,260901221755,3852,52.45281094897992
3546,260901222210,3840,52.28511453971193
3547,260901222625,3839,52.27113983893959
3548,260901223040,3838,52.25716513816726
3549,260901223455,3837,52.24319043739492
3550,260901223910,3837,52.24319043739492
3551,260901224325,3836,52.22921573662259
3552,260901224741,3836,52.22921573662259
3553,260901225156,3835,52.215241035850255
3554,260901225611,3834,52.201266335077925
3555,260901230026,3834,52.201266335077925
3556,260901230441,3834,52.201266335077925
3557,260901230856,3833,52.18729163430559
3558,260901231311,3833,52.18729163430559
3559,260901231726,3830,52.14536753198859
3560,260901232141,3790,51.58637950109526
3561,260901232556,3756,51.11123967483592
3562,260901233011,3731,50.761872155527584
3563,260901233426,3711,50.48237814008092
3564,260901233841,3702,50.35660583312992
3565,260901234256,3694,50.24480822695125
3566,260901234711,3695,50.25878292772359
3567,260901235126,3695,50.25878292772359
3568,260901235541,3694,50.24480822695125
3569,260901235956,3693,50.23083352617892
3570,260902000411,3693,50.23083352617892
3571,260902000826,3692,50.21685882540659
3572,260902001241,3692,50.21685882540659
3573,260902001656,3692,50.21685882540659
3574,260902002111,3691,50.20288412463425
3575,260902002526,3691,50.20288412463425
3576,260902002941,3690,50.18890942386192
3577,260902003356,3690,50.18890942386192
3578,260902003811,3690,50.18890942386192
3579,260902004226,3689,50.174934723089585
3580,260902004641,3689,50.174934723089585
3581,260902005056,3689,50.174934723089585
3582,260902005511,3688,50.160960022317255
3583,260902005926,3688,50.160960022317255
3584,260902010341,3688,50.160960022317255
3585,260902010756,3687,50.14698532154492
3586,260902011211,3692,50.21685882540659
3587,260902011626,3692,50.21685882540659
3588,260902012041,3692,50.21685882540659
3589,260902012456,3691,50.20288412463425
3590,260902012911,3691,50.20288412463425
3591,260902013326,3691,50.20288412463425
3592,260902013742,3690,50.18890942386192
3593,260902014157,3690,50.18890942386192
3594,260902014612,3690,50.18890942386192
3595,260902015027,3690,50.18890942386192
3596,260902015442,3689,50.174934723089585
3597,260902015857,3689,50.174934723089585
3598,260902020312,3689,50.174934723089585
3599,260902020727,3688,50.160960022317255
3600,260902021142,3688,50.160960022317255
3601,260902021557,3688,50.160960022317255
3602,260902022012,3688,50.160960022317255
3603,260902022427,3687,50.14698532154492
3604,260902022842,3687,50.14698532154492
3605,260902023257,3687,50.14698532154492
3606,260902023712,3687,50.14698532154492
3607,260902024127,3687,50.14698532154492
3608,260902024542,3686,50.13301062077259
3609,260902024957,3686,50.13301062077259
3610,260902025412,3685,50.11903592000026
3611,260902025827,3686,50.13301062077259
3612,260902030242,3686,50.13301062077259
3613,260902030657,3685,50.11903592000026
3614,260902031112,3679,50.03518771536625
3615,260902031527,3677,50.00723831382159
3616,260902031942,3668,49.88146600687059
3617,260902032357,3668,49.88146600687059
3618,260902032812,3660,49.76966840069192
3619,260902033227,3659,49.75569369991958
3620,260902033642,3658,49.74171899914725
3621,260902034057,3659,49.75569369991958
3622,260902034512,3658,49.74171899914725
3623,260902034927,3658,49.74171899914725
3624,260902035342,3657,49.72774429837492
3625,260902035757,3657,49.72774429837492
3626,260902040212,3657,49.72774429837492
3627,260902040627,3656,49.713769597602585
3628,260902041042,3656,49.713769597602585
3629,260902041457,3656,49.713769597602585
3630,260902041912,3656,49.713769597602585
3631,260902042328,3656,49.713769597602585
3632,260902042743,3657,49.72774429837492
3633,260902043158,3657,49.72774429837492
3634,260902043613,3657,49.72774429837492
3635,260902044028,3658,49.74171899914725
3636,260902044443,3658,49.74171899914725
3637,260902044858,3659,49.75569369991958
3638,260902045313,3659,49.75569369991958
3639,260902045728,3659,49.75569369991958
3640,260902050143,3660,49.76966840069192
3641,260902050558,3660,49.76966840069192
3642,260902051013,3661,49.78364310146425
3643,260902051428,3661,49.78364310146425
3644,260902051843,3661,49.78364310146425
3645,260902052258,3660,49.76966840069192
3646,260902052713,3660,49.76966840069192
3647,260902053128,3660,49.76966840069192
3648,260902053543,3659,49.75569369991958
3649,260902053958,3659,49.75569369991958
3650,260902054413,3659,49.75569369991958
3651,260902054828,3658,49.74171899914725
3652,260902055243,3658,49.74171899914725
3653,260902055658,3658,49.74171899914725
3654,260902060113,3657,49.72774429837492
3655,260902060528,3657,49.72774429837492
3656,260902060943,3657,49.72774429837492
3657,260902061358,3657,49.72774429837492
3658,260902061813,3656,49.713769597602585
3659,260902062228,3656,49.713769597602585
3660,260902062643,3656,49.713769597602585
3661,260902063058,3655,49.69979489683025
3662,260902063513,3655,49.69979489683025
3663,260902063928,3655,49.69979489683025
3664,260902064343,3655,49.69979489683025
3665,260902064758,3654,49.68582019605792
3666,260902065213,3654,49.68582019605792
3667,260902065628,3654,49.68582019605792
3668,260902070043,3654,49.68582019605792
3669,260902070458,3653,49.67184549528559
3670,260902070914,3653,49.67184549528559
3671,260902071329,3653,49.67184549528559
3672,260902071744,3652,49.65787079451325
3673,260902072159,3652,49.65787079451325
3674,260902072614,3651,49.64389609374091
3675,260902073029,3651,49.64389609374091
3676,260902073444,3650,49.62992139296858
3677,260902073859,3650,49.62992139296858
3678,260902074314,3649,49.61594669219625
3679,260902074729,3641,49.504149086017584
3680,260902075144,3636,49.43427558215592
3681,260902075559,3638,49.46222498370058
3682,260902080014,3637,49.44825028292825
3683,260902080429,3636,49.43427558215592
3684,260902080844,3635,49.42030088138358
3685,260902081259,3635,49.42030088138358
3686,260902081714,3634,49.40632618061125
3687,260902082129,3634,49.40632618061125
3688,260902082544,3633,49.392351479838915
3689,260902082959,3633,49.392351479838915
3690,260902083414,3632,49.378376779066585
3691,260902083829,3623,49.25260447211558
3692,260902084244,3623,49.25260447211558
3693,260902084659,3616,49.154781566709254
3694,260902085114,3612,49.09888276361992
3695,260902085529,3612,49.09888276361992
3696,260902085944,3612,49.09888276361992
3697,260902090359,3613,49.11285746439225
3698,260902090814,3613,49.11285746439225
3699,260902091229,3613,49.11285746439225
3700,260902091644,3614,49.12683216516458
3701,260902092059,3614,49.12683216516458
3702,260902092514,3614,49.12683216516458
3703,260902092929,3614,49.12683216516458
3704,260902093344,3611,49.08490806284758
3705,260902093759,3608,49.042983960530584
3706,260902094214,3605,49.00105985821358
3707,260902094629,3603,48.97311045666891
3708,260902095044,3600,48.931186354351915
3709,260902095500,3598,48.90323695280725
3710,260902095915,3565,48.44207182732025
3711,260902100330,3551,48.246426016507584
3712,260902100745,3511,47.687437985614245
3713,260902101200,3477,47.21229815935491
3714,260902101615,3437,46.65331012846158
3715,260902102030,3395,46.06637269602358
3716,260902102445,3364,45.63315697208124
3717,260902102900,3367,45.67508107439824
3718,260902103315,3368,45.68905577517057
3719,260902103730,3346,45.38161235817924
3720,260902104145,3312,44.9064725319199
3721,260902104600,3295,44.668902618790234
3722,260902105015,3266,44.26363629639257
3723,260902105430,3226,43.70464826549924
3724,260902105845,3199,43.32733134464623
3725,260902110300,3161,42.79629271529757
3726,260902110715,3133,42.40500109367223
3727,260902111130,3097,41.90191186586823
3728,260902111545,3044,41.16125272493456
3729,260902112000,3020,40.82585990639856
3730,260902112415,2988,40.37866948168389
3731,260902112830,2979,40.252897174732894
3732,260902113245,2931,39.58211153766089
3733,260902113700,2892,39.03709820753989
3734,260902114115,2861,38.60388248359756
3735,260902114530,2849,38.43618607432956
3736,260902114945,2840,38.310413767378556
3737,260902115400,2830,38.17066675965522
3738,260902115815,2834,38.226565562744554
3739,260902120230,2837,38.26848966506156
3740,260902120645,2841,38.32438846815089
3741,260902121100,2821,38.04489445270423
3742,260902121515,2813,37.93309684652556
3743,260902121930,2792,37.63962813030655
3744,260902122345,2798,37.72347633494056
3745,260902122800,2776,37.416032917949224
3746,260902123215,2770,37.33218471331522
3747,260902123630,2755,37.12256420173022
3748,260902124046,2736,36.857044887055885
3749,260902124501,2713,36.53562676929222
3750,260902124916,2714,36.54960147006455
3751,260902125331,2721,36.647424375470884
3752,260902125746,2689,36.200233950756214
3753,260902130201,2676,36.01856284071589
3754,260902130616,2665,35.864841132220214
3755,260902131031,2643,35.55739771522889
3756,260902131446,2619,35.22200489669289
3757,260902131901,2590,34.81673857429521
3758,260902132316,2557,34.35557344880821
3759,260902132731,2518,33.810560118687214
3760,260902133146,2494,33.47516730015121
3761,260902133601,2473,33.18169858393221
3762,260902134016,2447,32.81835636385155
3763,260902134431,2413,32.34321653759221
3764,260902134846,2380,31.88205141210521
3765,260902135301,2350,31.46281038893521
3766,260902135716,2338,31.295113979667207
3767,260902140131,2314,30.959721161131206
3768,260902140546,2323,31.08549346808221
3769,260902141001,2314,30.959721161131206
3770,260902141001,2314,30.959721161131206
3771,260902141416,2287,30.58240424027821
3772,260902141831,2300,30.76407535031854
3773,260902142246,2298,30.73612594877387
3774,260902142701,2278,30.456631933327206
3775,260902143116,2284,30.540480137961204
3776,260902143531,2286,30.56842953950587
3777,260902143946,2266,30.288935524059205
3778,260902144401,2251,30.079315012474204
3779,260902144816,2230,29.7858462962552
3780,260902145231,2210,29.50635228080854
3781,260902145646,2197,29.3246811707682
3782,260902150101,2192,29.254807666906537
3783,260902150513,2159,28.793642541419533
3784,260902150928,2130,28.38837621902187
3785,260902151343,2114,28.164781006664533
3786,260902151758,2106,28.052983400485868
3787,260902152213,2077,27.6477170780882
3788,260902152628,2069,27.535919471909533
3789,260902153043,2049,27.256425456462864
3790,260902153458,2042,27.15860255105653
3791,260902153914,2039,27.11667844873953
3792,260902154329,2036,27.07475434642253
3793,260902154744,1991,26.44589281166753
3794,260902155159,1977,26.250247000854863
3795,260902155614,1989,26.417943410122863
3796,260902160029,1997,26.52974101630153
3797,260902160443,2003,26.61358922093553
3798,260902160858,2012,26.73936152788653
3799,260902161313,2021,26.865133834837533
3800,260902161728,2030,26.99090614178853
3801,260902162143,2035,27.060779645650197
3802,260902162558,2027,26.94898203947153
3803,260902163015,2009,26.69743742556953
3804,260902163430,1987,26.389994008578196
3805,260902163846,1967,26.11049999313153
3806,260902164301,1980,26.292171103171864
3807,260902164716,1953,25.914854182318862
3808,260902165131,1932,25.621385466099863
3809,260902165546,1966,26.096525292359196
3810,260902170001,1940,25.73318307227853
3811,260902170416,1930,25.593436064555195
3812,260902170831,1909,25.299967348336192
3813,260902171246,1905,25.244068545246858
3814,260902171701,1877,24.852776923621526
3815,260902172116,1872,24.782903419759858
3816,260902172531,1885,24.964574529800196
3817,260902172946,1828,24.16801658577719
3818,260902173401,1818,24.028269578053855
3819,260902173816,1802,23.80467436569652
3820,260902174231,1794,23.692876759517855
3821,260902174646,1748,23.05004052399052
3822,260902175101,1757,23.17581283094152
3823,260902175516,1766,23.301585137892523
3824,260902175931,1736,22.88234411472252
3825,260902180346,1724,22.71464770545452
3826,260902180801,1727,22.756571807771518
3827,260902181216,1724,22.71464770545452
3828,260902181216,1724,22.71464770545452
3829,260902181631,1702,22.407204288463188
3830,260902182046,1703,22.421178989235518
3831,260902182501,1704,22.435153690007855
3832,260902182916,1673,22.001937966065515
3833,260902183331,1661,21.834241556797515
3834,260902183746,1627,21.359101730538185
3835,260902184201,1626,21.345127029765848
3836,260902184616,1607,21.079607715091516
3837,260902185031,1582,20.730240195783182
3838,260902185446,1549,20.269075070296182
3839,260902185901,1531,20.01753045639418
3840,260902190316,1530,20.003555755621846
3841,260902190731,1528,19.975606354077183
3842,260902191146,1528,19.975606354077183
3843,260902191601,1489,19.430593023956177
3844,260902192017,1490,19.44456772472851
3845,260902192431,1484,19.360719520094513
3846,260902192846,1501,19.598289433224178
3847,260902193301,1462,19.053276103103176
3848,260902193716,1470,19.165073709281845
3849,260902194131,1454,18.94147849692451
3850,260902194546,1433,18.648009780705507
3851,260902195001,1434,18.661984481477845
3852,260902195416,1429,18.592110977616173
3853,260902195831,1420,18.466338670665177
3854,260902200246,1419,18.452363969892843
3855,260902200701,1439,18.73185798533951
3856,260902201116,1418,18.43838926912051
3857,260902201531,1406,18.27069285985251
3858,260902201946,1394,18.10299645058451
3859,260902202401,1395,18.116971151356843
3860,260902202816,1394,18.10299645058451
3861,260902203231,1407,18.284667560624843
3862,260902203646,1388,18.019148245950507
3863,260902204101,1351,17.502084317374173
3864,260902204516,1376,17.851451836682507
3865,260902204931,1333,17.250539703472175
3866,260902205346,1326,17.15271679806584
3867,260902205801,1309,16.91514688493617
3868,260902210217,1314,16.985020388797835
3869,260902210217,1314,16.985020388797835
3870,260902210632,1341,17.36233730965084
3871,260902211047,1314,16.985020388797835
3872,260902211502,1320,17.068868593431837
3873,260902211502,1320,17.068868593431837
3874,260902211917,1311,16.943096286480838
3875,260902212332,1307,16.887197483391503
3876,260902212747,1245,16.020766035506835
3877,260902213202,1262,16.258335948636503
3878,260902213617,1245,16.020766035506835
3879,260902214032,1215,15.601525012336834
3880,260902214447,1205,15.461778004613501
3881,260902214902,1201,15.405879201524169
3882,260902215317,1183,15.154334587622166
3883,260902215732,1216,15.61549971310917
3884,260902220147,1170,14.972663477581833
3885,260902220602,1172,15.0006128791265
3886,260902221017,1151,14.707144162907499
3887,260902221432,1115,14.204054935103498
3888,260902221847,1098,13.966485021973831
3889,260902222302,1065,13.50531989648683
3890,260902222717,1012,12.764660755553162
3891,260902223132,1022,12.904407763276495
3892,260902223547,1015,12.806584857870162
3893,260902224002,978,12.289520929293827
3894,260902224417,989,12.443242637789494
3895,260902224832,971,12.191698023887493
3896,260902225247,980,12.317470330838495
3897,260902225702,942,11.786431701489825
3898,260902230117,911,11.353215977547492
3899,260902230532,897,11.157570166734825
3900,260902230947,868,10.752303844337156
3901,260902231402,819,10.06754350649282
3902,260902231817,775,9.452656672510154
3903,260902232232,762,9.27098556246982
3904,260902232647,726,8.767896334665817
3905,260902233102,694,8.32070590995115
3906,260902233517,680,8.125060099138484
3907,260902233932,663,7.887490186008816
3908,260902234348,617,7.24465395048148
3909,260902234803,579,6.713615321132813
3910,260902235217,572,6.615792415726479
3911,260902235631,576,6.671691218815813
3912,260903000046,564,6.503994809547812
3913,260903000502,551,6.322323699507478
3914,260903000917,532,6.0568043848331445
3915,260903001332,512,5.777310369386477
3916,260903001332,512,5.777310369386477
3917,260903001332,512,5.777310369386477
3918,260903001747,490,5.469866952395143
3919,260903002202,427,4.58946080373814
3920,260903002617,406,4.2959920875191395
3921,260903003032,364,3.7090546550811383
3922,260903003447,340,3.3736618365451374
3923,260903003902,317,3.05224371878147
3924,260903004317,278,2.507230388660468
3925,260903004732,261,2.269660475530801
3926,260903005147,277,2.4932556878881353
3927,260903005602,280,2.5351797902051354
3928,260903010017,289,2.6609520971561356
3929,260903010432,282,2.563129191749802
3930,260903010847,286,2.6190279948391355
3931,260903011302,285,2.605053294066802
3932,260903011717,274,2.4513315855711344
3933,260903012134,252,2.143888168579801
3934,260903012549,230,1.8364447515884663
3935,260903013004,228,1.8084953500438001
3936,260903013419,224,1.7525965469544664
3937,260903013834,222,1.7246471454097996
3938,260903014249,223,1.7386218461821332
3939,260903014704,220,1.6966977438651327
3940,260903015119,225,1.7665712477267996
3941,260903015534,225,1.7665712477267996
3942,260903015949,216,1.6407989407757995
3943,260903020404,211,1.5709254369141328
3944,260903020819,221,1.7106724446374664
3945,260903021234,232,1.8643941531331332
3946,260903021649,238,1.9482423577671337
3947,260903022104,233,1.8783688539054668
3948,260903022519,233,1.8783688539054668
3949,260903022934,202,1.4451531299631322
3950,260903023350,238,1.9482423577671337
3951,260903023805,238,1.9482423577671337
3952,260903024220,238,1.9482423577671337
3953,260903024635,238,1.9482423577671337
3954,260903025050,238,1.9482423577671337
3955,260903025505,239,1.962217058539467
3956,260903025920,239,1.962217058539467
3957,260903030335,239,1.962217058539467
3958,260903030750,237,1.9342676569948
3959,260903031205,259,2.2417110739861346
3960,260903031620,273,2.4373568847988016
3961,260903032035,258,2.227736373213801
3962,260903032450,270,2.3954327824818016
3963,260903032905,283,2.5771038925221355
3964,260903033320,286,2.6190279948391355
3965,260903033735,296,2.758775002562469
3966,260903034150,285,2.605053294066802
3967,260903034605,292,2.7028761994731356
3968,260903035020,290,2.674926797928469
3969,260903035435,301,2.8286485064241353
3970,260903035850,314,3.01031961646447
3971,260903040305,306,2.8985220102858027
3972,260903040720,292,2.7028761994731356
3973,260903041135,310,2.9544208133751364
3974,260903041550,309,2.9404461126028028
3975,260903042005,318,3.066218419553804
3976,260903042420,320,3.09416782109847
3977,260903042835,327,3.1919907265048035
3978,260903043250,342,3.401611238089804
3979,260903043705,337,3.3317377342281373
3980,260903044120,347,3.471484741951471
3981,260903044535,360,3.6531558519918046
3982,260903044950,362,3.681105253536472
3983,260903045405,368,3.764953458170472
3984,260903045820,388,4.044447473617139
3985,260903050235,396,4.156245079795806
3986,260903050650,398,4.184194481340473
3987,260903051105,418,4.463688496787141
3988,260903051521,423,4.533562000648806
3989,260903051936,443,4.813056016095474
3990,260903052351,454,4.966777724591141
3991,260903052806,477,5.288195842354809
3992,260903053221,468,5.162423535403809
3993,260903053636,466,5.134474133859142
3994,260903054051,468,5.162423535403809
3995,260903054506,468,5.162423535403809
3996,260903054921,477,5.288195842354809
3997,260903055336,484,5.386018747761142
3998,260903055751,491,5.483841653167476
3999,260903060206,473,5.232297039265476
4000,260903060621,481,5.344094645444142
4001,260903061036,492,5.497816353939809
4002,260903061451,456,4.994727126135809
4003,260903061906,438,4.743182512233807
4004,260903062321,424,4.54753670142114
4005,260903062736,420,4.491637898331807
4006,260903063151,412,4.3798402921531405
4007,260903063606,369,3.7789281589428048
4008,260903064021,381,3.9466245682108054
4009,260903064436,356,3.597257048902471
4010,260903064851,355,3.583282348130138
4011,260903065306,353,3.555332946585471
4012,260903065306,353,3.555332946585471
4013,260903065721,327,3.1919907265048035
4014,260903070136,324,3.1500666241878035
4015,260903070551,289,2.6609520971561356
4016,260903071006,286,2.6190279948391355
4017,260903071421,313,2.9963449156921365
4018,260903071836,327,3.1919907265048035
4019,260903072251,317,3.05224371878147
4020,260903072706,335,3.303788332683471
4021,260903073121,342,3.401611238089804
4022,260903073536,322,3.122117222643136
4023,260903073951,376,3.8767510643491385
4024,260903074406,392,4.100346276706473
4025,260903074821,408,4.323941489063807
4026,260903075236,426,4.575486102965807
4027,260903075651,439,4.757157213006141
4028,260903080107,397,4.170219780568139
4029,260903080522,435,4.701258409916807
4030,260903080937,443,4.813056016095474
4031,260903081352,443,4.813056016095474
4032,260903081807,416,4.435739095242473
4033,260903082222,371,3.806877560487472
4034,260903082637,324,3.1500666241878035
4035,260903083052,276,2.4792809871158017
4036,260903083507,274,2.4513315855711344
4037,260903083922,271,2.4094074832541343
4038,260903084337,268,2.3674833809371343
4039,260903084752,267,2.3535086801648006
4040,260903085207,255,2.185812270896801
4041,260903085622,266,2.339533979392468
4042,260903090037,273,2.4373568847988016
4043,260903090452,296,2.758775002562469
4044,260903090907,282,2.563129191749802
4045,260903091322,301,2.8286485064241353
4046,260903091737,270,2.3954327824818016
4047,260903092152,292,2.7028761994731356
4048,260903092607,289,2.6609520971561356
4049,260903093022,275,2.465306286343468
4050,260903093437,208,1.5290013345971323
4051,260903093852,238,1.9482423577671337
4052,260903094307,238,1.9482423577671337
4053,260903094722,238,1.9482423577671337
4054,260903095137,238,1.9482423577671337
4055,260903095552,238,1.9482423577671337
4056,260903100007,238,1.9482423577671337
4057,260903100422,239,1.962217058539467
4058,260903100837,239,1.962217058539467
4059,260903101252,239,1.962217058539467
4060,260903101707,239,1.962217058539467
4061,260903102122,239,1.962217058539467
4062,260903102537,239,1.962217058539467
4063,260903102952,239,1.962217058539467
4064,260903103407,239,1.962217058539467
4065,260903103822,239,1.962217058539467
4066,260903104238,239,1.962217058539467
4067,260903104653,239,1.962217058539467
4068,260903105108,239,1.962217058539467
4069,260903105523,239,1.962217058539467
4070,260903105938,239,1.962217058539467
4071,260903110353,239,1.962217058539467
4072,260903110808,239,1.962217058539467
4073,260903111223,239,1.962217058539467
4074,260903111638,239,1.962217058539467
4075,260903112053,239,1.962217058539467
4076,260903112508,239,1.962217058539467
4077,260903112923,239,1.962217058539467
4078,260903113338,239,1.962217058539467
4079,260903113753,239,1.962217058539467
4080,260903114208,239,1.962217058539467
4081,260903114623,239,1.962217058539467
4082,260903115038,239,1.962217058539467
4083,260903115453,239,1.962217058539467
4084,260903115908,239,1.962217058539467
4085,260903120323,239,1.962217058539467
4086,260903120738,239,1.962217058539467
4087,260903121153,239,1.962217058539467
4088,260903121608,252,2.143888168579801
