,sample_number,date,temp,status
669,706,260913113148,80,0x2626020053067E0867284063983169001902581E0000003352000005000000400000000003E873002609131131489A698044675798C20BEA824005800003286106000001B85E0000351D06412857784122FFFF
670,707,260913113156,80,0x2626020053067F0867284063983169001902581E0000003052000005000000400000000003E90000260913113156CD1C80447F5798C235F382400590014B285706000001B88600003D0C06302E54784124FFFF
671,708,260913113210,80,0x262602005306800867284063983169001902581E0000002552000005000000400000000003EA07002609131132109A597E445A5898C238FF82400650012C286106800001B8C50000423507023257784100FFFF
672,709,260913113231,79,0x262602005306810867284063983169001902581E0000002250000005000000400000000003EB90002609131132319A797A44B75998C2DC0E83400590014E285906200001B92300003DB406772F55774100FFFF
673,710,260913113257,78,0x262602005306820867284063983169001902581E000000254F000005000000400000000003ED670026091311325700C07844085A98C28B30834006100162286006400001B99F00003E6F06B72F58764000FFFF
674,711,260913113324,77,0x262602005306830867284063983169001902581E000000224F000005000000400000000003EF340026091311332466067844A05998C2E351834006400005285806700001BA07000038CB06E62B61754101FFFF
675,712,260913113417,77,0x262602005306850867284063983169001902581E000000334F000005000000400000000003F32D00260913113417CDCC7644BF5998C2F298834006200002286206500001BAEB00003E0806AE2F5875411CFFFF
676,713,260913113443,76,0x262602005306860867284063983169001902581E0000001F4F000005000000400000000003F501002609131134439A5976440A5A98C2F5B9834006000153286306400001BB52000034B50691285E74411EFFFF
677,714,260913113510,76,0x262602005306870867284063983169001902581E000000254F000005000000400000000003F6DD00260913113510004074448E5A98C2ABDB834006300160286106700001BBBF000035B006CA2958744016FFFF
678,715,260913113602,76,0x262602005306890867284063983169001902581E000000004D000005000000400000000003FAC20026091311360200807344BC5C98C2C013844006400146286006800001BCB6000038CB06ED3356744100FFFF
679,716,260913113616,76,0x2626020053068A0867284063983169001902581E000000144D000005000000400000000003FBCD0026091311361666A67344175D98C2A824844006100165286206400001BCFA0000391E06A22B65744126FFFF
680,717,260913113654,77,0x2626020053068B0867284063983169001902581E000000444F000005000000400000000003FE4B0026091311365433F374445C5C98C2CB51844006200010286006600001BD8C0000468B06D9355B75414DFFFF
681,718,260913113718,77,0x2626020053068C0867284063983169001902581E0000001F4F000005000000400000000003FFFE002609131137189A997544465C98C2E56E844005500161285705700001BDEF00002D9505E4225B75411DFFFF
682,719,260913113743,77,0x2626020053068D0867284063983169001902581E000000374F000005000000400000000004018E0026091311374366A673445F5C98C2BD8C844005600002285406000001BE5900003B29063A2D55754100FFFF
683,720,260913113809,77,0x2626020053068E0867284063983169001902581E0000003A4E00000500000040000000000402450026091311380900C07244485C98C24198844000000012285300000001BE960000177A023D115A75410EFFFF
684,721,260913113833,77,0x2626020053068F0867284063983169001902581E000000444E00000500000040000000000402450026091311383300C07244485C98C24198844000000012284700000001BEBA00001752023E115B75410EFFFF
685,722,260913113859,77,0x262602005306900867284063983169001902581E000000444E00000500000040000000000402450026091311385900C07244485C98C24198844000000012284600000001BEDC00000FF302400C5975410EFFFF
686,723,260913113924,77,0x262602005306910867284063983169001902581E000000444E00000500000040000000000402450026091311392400C07244485C98C24198844000000012284500000001BF010000144C023C0F5975410EFFFF
687,724,260913113949,77,0x262602005306920867284063983169001902581E000000444E00000500000040000000000402450026091311394900C07244485C98C24198844000000012284700000001BF240000177A023F115A75410EFFFF
688,725,260913114014,77,0x262602005306930867284063983169001902581E000000485000000500000040000000000402450026091311401400C07244485C98C24198844000000012284100000001BF4700000DA8023D0A5975410FFFFF
689,726,260913114039,77,0x262602005306940867284063983169001902581E000000444F00000500000040000000000402450026091311403900C07244485C98C24198844000000012285100000001BF6A00001603023C105A75410EFFFF
690,727,260913114104,77,0x262602005306950867284063983169001902581E000000445000000500000040000000000402450026091311410400C07244485C98C24198844000000012284100000001BF8F000011C1023E105A75410EFFFF
691,728,260913114129,77,0x262602005306960867284063983169001902581E000000485000000500000040000000000402450026091311412900C07244485C98C24198844000000012284200000001BFB0000017CE023D125975410EFFFF
692,729,260913114154,77,0x262602005306970867284063983169001902581E000000444F00000500000040000000000402450026091311415400C07244485C98C24198844000000012284300000001BFD100000FF3023D0C5875410EFFFF
693,730,260913114219,77,0x262602005306980867284063983169001902581E000000484E00000500000040000000000402450026091311421900C07244485C98C24198844000000012284400000001BFF6000011EA023F0D5B75410EFFFF
694,731,260913114244,77,0x262602005306990867284063983169001902581E000000444F00000500000040000000000402450026091311424400C07244485C98C24198844000000012283100000001C01B0000195D0240135B75410EFFFF
695,732,260913114309,76,0x2626020053069A0867284063983169001902581E000000484F00000500000040000000000402450026091311430900C07244485C98C24198844000000012284200000001C03B0000149F023D0E5A74410EFFFF
696,733,260913114334,76,0x2626020053069B0867284063983169001902581E000000445000000500000040000000000402450026091311433400C07244485C98C24198844000000012283900000001C062000016AA0240115B74410EFFFF
697,734,260913114359,76,0x2626020053069C0867284063983169001902581E000000444E00000500000040000000000402450026091311435900C07244485C98C24198844000000012284300000001C080000014F3023D115974410EFFFF
698,735,260913114424,76,0x2626020053069D0867284063983169001902581E000000444E00000500000040000000000402450026091311442400C07244485C98C24198844000000012284300000001C0A400001269023D0E5974410FFFFF
699,736,260913114449,76,0x2626020053069E0867284063983169001902581E000000484F00000500000040000000000402450026091311444900C07244485C98C24198844000000012284100000001C0C600000F63023E0B5974410EFFFF
700,737,260913114514,76,0x2626020053069F0867284063983169001902581E000000444E00000500000040000000000402450026091311451400C07244485C98C24198844000000012283400000001C0EA000016D3023C115874410EFFFF
701,738,260913114539,76,0x262602005306A00867284063983169001902581E000000445000000500000040000000000402450026091311453900C07244485C98C24198844000000012284200000001C10E0000188D023D125B74410EFFFF
702,739,260913114604,76,0x262602005306A10867284063983169001902581E000000445000000500000040000000000402450026091311460400C07244485C98C24198844000000012284600000001C12F00000F9F02400B5A74410EFFFF
703,740,260913114628,76,0x262602005306A20867284063983169001902581E000000445000000500000040000000000402450026091311462800C07244485C98C24198844000000012284300000001C1530000109A023F0C5A74410EFFFF
704,741,260913114654,76,0x262602005306A30867284063983169001902581E000000444F00000500000040000000000402450026091311465400C07244485C98C24198844000000012284400000001C17300000FB6023E0C5A74410DFFFF
705,742,260913114719,76,0x262602005306A40867284063983169001902581E000000445000000500000040000000000402450026091311471900C07244485C98C24198844000000012284500000001C1970000147402410F5874410EFFFF
706,743,260913114744,75,0x262602005306A50867284063983169001902581E000000445000000500000040000000000402450026091311474400C07244485C98C24198844000000012284100000001C1B90000184D023F125A73410EFFFF
707,744,260913114809,75,0x262602005306A60867284063983169001902581E000000445000000500000040000000000402450026091311480900C07244485C98C24198844000000012284500000001C1DC00000E7B023E0B5B73410EFFFF
708,745,260913114834,75,0x262602005306A70867284063983169001902581E000000484F00000500000040000000000402450026091311483400C07244485C98C24198844000000012284600000001C1FF000016FE023C0B5B73410EFFFF
709,746,260913114858,75,0x262602005306A80867284063983169001902581E000000445100000500000040000000000402450026091311485800C07244485C98C24198844000000012284100000001C22300001657023D115A73410EFFFF
710,747,260913114923,75,0x262602005306A90867284063983169001902581E000000485000000500000040000000000402450026091311492300C07244485C98C24198844000000012284500000001C2470000159B023D105A73410EFFFF
711,748,260913114948,75,0x262602005306AA0867284063983169001902581E000000484F00000500000040000000000402450026091311494800C07244485C98C24198844000000012284400000001C26B00000F9F023B0B5973410FFFFF
712,749,260913115014,74,0x262602005306AB0867284063983169001902581E000000485100000500000040000000000402450026091311501400C07244485C98C24198844000000012284400000001C28A00001201023C0D5872410FFFFF
713,750,260913115038,74,0x262602005306AC0867284063983169001902581E000000485100000500000040000000000402450026091311503800C07244485C98C24198844000000012284300000001C2AC00001269023F0E5A72410EFFFF
714,751,260913115103,74,0x262602005306AD0867284063983169001902581E000000445100000500000040000000000402450026091311510300C07244485C98C24198844000000012285100000001C2DA000024D203A71C5A724119FFFF
715,752,260913115128,73,0x262602005306AE0867284063983169001902581E000000445000000500000040000000000402450026091311512800C07244485C98C24198844000000012285000000001C31C00001EEE03A4175A71410EFFFF
716,753,260913115153,73,0x262602005306AF0867284063983169001902581E000000485000000500000040000000000402450026091311515300C07244485C98C24198844000000012285500000001C35F000038CB06492B56714110FFFF
717,754,260913115218,73,0x262602005306B00867284063983169001902581E000000445000000500000040000000000402450026091311521800C07244485C98C24198844000000012285400000001C3C10000391E064C2B5A714111FFFF
718,755,260913115243,73,0x262602005306B10867284063983169001902581E000000445000000500000040000000000402450026091311524300C07244485C98C24198844000000012285600000001C4140000325306412656714110FFFF
719,756,260913115308,73,0x262602005306B20867284063983169001902581E000000445000000500000040000000000402450026091311530800C07244485C98C24198844000000012285600000001C47200003421063E275871410FFFFF
720,757,260913115333,73,0x262602005306B30867284063983169001902581E000000415100000500000040000000000402450026091311533300C07244485C98C24198844000000012285600000001C4CC0000333A06402756714110FFFF
721,758,260913115359,74,0x262602005306B40867284063983169001902581E000000445100000500000040000000000402450026091311535900C07244485C98C24198844000000012285300000001C522000034210648235772410FFFFF
722,759,260913115423,74,0x262602005306B50867284063983169001902581E000000445100000500000040000000000402450026091311542300C07244485C98C24198844000000012285500000001C57800002D95063E2256724110FFFF
723,760,260913115448,74,0x262602005306B60867284063983169001902581E000000445000000500000040000000000402450026091311544800C07244485C98C24198844000000012285700000001C5D9000033E2063E275672410FFFFF
724,761,260913115513,75,0x262602005306B70867284063983169001902581E000000445000000500000040000000000402450026091311551300C07244485C98C24198844000000012285500000001C62F000036800640295973410FFFFF
725,762,260913115538,75,0x262602005306B80867284063983169001902581E000000445000000500000040000000000402450026091311553800C07244485C98C24198844000000012285400000001C693000032E6063F265673410FFFFF
726,763,260913115604,75,0x262602005306B90867284063983169001902581E000000445100000500000040000000000402450026091311560400C07244485C98C24198844000000012285200000001C6F0000032A6063F2658734116FFFF
727,764,260913115629,75,0x262602005306BA0867284063983169001902581E000000445000000500000040000000000402450026091311562900C07244485C98C24198844000000012285400000001C74700002FA00641245A734116FFFF
728,765,260913115654,76,0x262602005306BB0867284063983169001902581E000000445000000500000040000000000402450026091311565400C07244485C98C24198844000000012285000000001C7AC000033E206402758744115FFFF
729,766,260913115719,76,0x262602005306BC0867284063983169001902581E000000445000000500000040000000000402450026091311571900C07244485C98C24198844000000012285700000001C7FE000033E2063E275874410EFFFF
730,767,260913115744,76,0x262602005306BD0867284063983169001902581E000000485000000500000040000000000402450026091311574400C07244485C98C24198844000000012285300000001C85E000036400641295674410FFFFF
731,768,260913115809,76,0x262602005306BE0867284063983169001902581E000000445000000500000040000000000402450026091311580900C07244485C98C24198844000000012285500000001C8BC00003A8206402C5A74410EFFFF
732,769,260913115834,76,0x262602005306BF0867284063983169001902581E000000444E00000500000040000000000402450026091311583400C07244485C98C24198844000000012285000000001C91A000032530640265A74410FFFFF
733,770,260913115859,77,0x262602005306C00867284063983169001902581E000000445100000500000040000000000402450026091311585900C07244485C98C24198844000000012285500000001C96D000030DB0641255975410FFFFF
734,771,260913115924,77,0x262602005306C10867284063983169001902581E000000445000000500000040000000000402450026091311592400C07244485C98C24198844000000012285000000001C9C600003A8206402959754117FFFF
735,772,260913115949,77,0x262602005306C20867284063983169001902581E000000444F00000500000040000000000402450026091311594900C07244485C98C24198844000000012285500000001CA2800002FA006402457754110FFFF
736,773,260913120014,77,0x262602005306C30867284063983169001902581E000000445100000500000040000000000402450026091312001400C07244485C98C24198844000000012284900000001CA840000355C063F2859754110FFFF
737,774,260913120038,78,0x262602005306C40867284063983169001902581E000000445000000500000040000000000402450026091312003800C07244485C98C24198844000000012285200000001CAE300002D95063F225676410FFFFF
738,775,260913120104,78,0x262602005306C50867284063983169001902581E000000415000000500000040000000000402450026091312010400C07244485C98C24198844000000012284300000001CB2A0000112E02400D5976410EFFFF
739,776,260913120128,78,0x262602005306C60867284063983169001902581E0000004150000005000000400000000004024C0026091312012800C07244485C98C24198844000000012284801200001CB5900002EA50611236276410FFFFF
740,777,260913120153,79,0x262602005306C70867284063983169001902581E000000375000000500000040000000000403190026091312015333937244215C98C2CDA784400410000B285504200001CBAF000035EC059B2D68774155FFFF
741,778,260913120219,80,0x262602005306C80867284063983169001902581E000000335000000500000040000000000404720026091312021900607444CB5B98C2EABF84400490000C285705200001CC0E00002A8F05572563784143FFFF
