,Value fs01,Dates fs01,Sequence fs01
9040,2955,2026-03-22 06:48:35.945,5247
9041,2955,2026-03-22 06:48:35.945,5247
9042,2955,2026-03-22 06:48:35.945,5247
9043,2955,2026-03-22 06:48:35.945,5247
9044,2955,2026-03-22 06:54:13.677,5248
9045,2955,2026-03-22 06:54:13.677,5248
9046,2955,2026-03-22 06:54:13.677,5248
9047,2955,2026-03-22 06:54:13.677,5248
9048,2955,2026-03-22 06:59:33.772,5249
9049,2955,2026-03-22 06:59:33.772,5249
9050,2955,2026-03-22 06:59:33.772,5249
9051,2955,2026-03-22 06:59:33.772,5249
9052,2955,2026-03-22 07:04:53.717,524A
9053,2955,2026-03-22 07:04:53.717,524A
9054,2955,2026-03-22 07:04:53.717,524A
9055,2955,2026-03-22 07:04:53.717,524A
9056,2956,2026-03-22 07:09:55.993,524B
9057,2956,2026-03-22 07:09:55.993,524B
9058,2956,2026-03-22 07:09:55.993,524B
9059,2956,2026-03-22 07:09:55.993,524B
9060,2956,2026-03-22 07:15:16.077,524C
9061,2956,2026-03-22 07:15:16.077,524C
9062,2956,2026-03-22 07:15:16.077,524C
9063,2956,2026-03-22 07:15:16.077,524C
9064,2956,2026-03-22 07:20:36.379,524D
9065,2956,2026-03-22 07:20:36.379,524D
9066,2956,2026-03-22 07:20:36.379,524D
9067,2956,2026-03-22 07:20:36.379,524D
9068,2956,2026-03-22 07:26:13.878,524E
9069,2956,2026-03-22 07:26:13.878,524E
9070,2956,2026-03-22 07:26:13.878,524E
9071,2956,2026-03-22 07:26:13.878,524E
9072,2956,2026-03-22 07:31:16.068,524F
9073,2956,2026-03-22 07:31:16.068,524F
9074,2956,2026-03-22 07:31:16.068,524F
9075,2956,2026-03-22 07:31:16.068,524F
9076,2957,2026-03-22 07:36:37.596,5250
9077,2957,2026-03-22 07:36:37.596,5250
9078,2957,2026-03-22 07:36:37.596,5250
9079,2957,2026-03-22 07:36:37.596,5250
9080,2957,2026-03-22 07:42:28.597,5251
9081,2957,2026-03-22 07:42:28.597,5251
9082,2957,2026-03-22 07:42:28.597,5251
9083,2957,2026-03-22 07:42:28.597,5251
9084,2957,2026-03-22 07:47:16.234,5252
9085,2957,2026-03-22 07:47:16.234,5252
9086,2957,2026-03-22 07:47:16.234,5252
9087,2957,2026-03-22 07:47:16.234,5252
9088,2957,2026-03-22 07:52:54.200,5253
9089,2957,2026-03-22 07:52:54.200,5253
9090,2957,2026-03-22 07:52:54.200,5253
9091,2957,2026-03-22 07:52:54.200,5253
9092,2958,2026-03-22 07:57:56.286,5254
9093,2958,2026-03-22 07:57:56.286,5254
9094,2958,2026-03-22 07:57:56.286,5254
9095,2958,2026-03-22 07:57:56.286,5254
9096,2958,2026-03-22 08:03:34.060,5255
9097,2958,2026-03-22 08:03:34.060,5255
9098,2958,2026-03-22 08:03:34.060,5255
9099,2958,2026-03-22 08:03:34.060,5255
9100,2958,2026-03-22 08:08:36.287,5256
9101,2958,2026-03-22 08:08:36.287,5256
9102,2958,2026-03-22 08:08:36.287,5256
9103,2958,2026-03-22 08:08:36.287,5256
9104,2958,2026-03-22 08:14:14.090,5257
9105,2958,2026-03-22 08:14:14.090,5257
9106,2958,2026-03-22 08:14:14.090,5257
9107,2958,2026-03-22 08:14:14.090,5257
9108,2959,2026-03-22 08:19:16.407,5258
9109,2959,2026-03-22 08:19:16.407,5258
9110,2959,2026-03-22 08:19:16.407,5258
9111,2959,2026-03-22 08:19:16.407,5258
9112,2959,2026-03-22 08:24:54.152,5259
9113,2959,2026-03-22 08:24:54.152,5259
9114,2959,2026-03-22 08:24:54.152,5259
9115,2959,2026-03-22 08:24:54.152,5259
9116,2959,2026-03-22 08:30:14.189,525B
9117,2959,2026-03-22 08:30:14.189,525B
9118,2959,2026-03-22 08:30:14.189,525B
9119,2959,2026-03-22 08:30:14.189,525B
9120,2959,2026-03-22 08:35:16.374,525C
9121,2959,2026-03-22 08:35:16.374,525C
9122,2959,2026-03-22 08:35:16.374,525C
9123,2959,2026-03-22 08:35:16.374,525C
9124,2960,2026-03-22 08:40:36.472,525D
9125,2960,2026-03-22 08:40:36.472,525D
9126,2960,2026-03-22 08:40:36.472,525D
9127,2960,2026-03-22 08:40:36.472,525D
9128,2960,2026-03-22 08:46:14.346,525E
9129,2960,2026-03-22 08:46:14.346,525E
9130,2960,2026-03-22 08:46:14.346,525E
9131,2960,2026-03-22 08:46:14.346,525E
9132,2960,2026-03-22 08:51:19.512,525F
9133,2960,2026-03-22 08:51:19.512,525F
9134,2960,2026-03-22 08:51:19.512,525F
9135,2960,2026-03-22 08:51:19.512,525F
9136,2960,2026-03-22 08:56:54.308,5260
9137,2960,2026-03-22 08:56:54.308,5260
9138,2960,2026-03-22 08:56:54.308,5260
9139,2960,2026-03-22 08:56:54.308,5260
9140,2960,2026-03-22 09:02:14.433,5261
9141,2960,2026-03-22 09:02:14.433,5261
9142,2960,2026-03-22 09:02:14.433,5261
9143,2960,2026-03-22 09:02:14.433,5261
9144,2961,2026-03-22 09:07:16.646,5262
9145,2961,2026-03-22 09:07:16.646,5262
9146,2961,2026-03-22 09:07:16.646,5262
9147,2961,2026-03-22 09:07:16.646,5262
9148,2961,2026-03-22 09:12:54.488,5263
9149,2961,2026-03-22 09:12:54.488,5263
9150,2961,2026-03-22 09:12:54.488,5263
9151,2961,2026-03-22 09:12:54.488,5263
9152,2961,2026-03-22 09:18:14.423,5264
9153,2961,2026-03-22 09:18:14.423,5264
9154,2961,2026-03-22 09:18:14.423,5264
9155,2961,2026-03-22 09:18:14.423,5264
9156,2961,2026-03-22 09:23:16.820,5265
9157,2961,2026-03-22 09:23:16.820,5265
9158,2961,2026-03-22 09:23:16.820,5265
9159,2961,2026-03-22 09:23:16.820,5265
9160,2961,2026-03-22 09:28:54.574,5266
9161,2961,2026-03-22 09:28:54.574,5266
9162,2961,2026-03-22 09:28:54.574,5266
9163,2961,2026-03-22 09:28:54.574,5266
9164,2962,2026-03-22 09:34:14.579,5267
9165,2962,2026-03-22 09:34:14.579,5267
9166,2962,2026-03-22 09:34:14.579,5267
9167,2962,2026-03-22 09:34:14.579,5267
9168,2962,2026-03-22 09:39:34.582,5268
9169,2962,2026-03-22 09:39:34.582,5268
9170,2962,2026-03-22 09:39:34.582,5268
9171,2962,2026-03-22 09:39:34.582,5268
9172,2962,2026-03-22 09:44:54.589,5269
9173,2962,2026-03-22 09:44:54.589,5269
9174,2962,2026-03-22 09:44:54.589,5269
9175,2962,2026-03-22 09:44:54.589,5269
9176,2962,2026-03-22 09:50:14.768,526A
9177,2962,2026-03-22 09:50:14.768,526A
9178,2962,2026-03-22 09:50:14.768,526A
9179,2962,2026-03-22 09:50:14.768,526A
9180,2963,2026-03-22 09:55:17.040,526B
9181,2963,2026-03-22 09:55:17.040,526B
9182,2963,2026-03-22 09:55:17.040,526B
9183,2963,2026-03-22 09:55:17.040,526B
9184,2963,2026-03-22 10:00:54.643,526C
9185,2963,2026-03-22 10:00:54.643,526C
9186,2963,2026-03-22 10:00:54.643,526C
9187,2963,2026-03-22 10:00:54.643,526C
9188,2963,2026-03-22 10:05:57.010,526D
9189,2963,2026-03-22 10:05:57.010,526D
9190,2963,2026-03-22 10:05:57.010,526D
9191,2963,2026-03-22 10:05:57.010,526D
9192,2963,2026-03-22 10:11:34.732,526E
9193,2963,2026-03-22 10:11:34.732,526E
9194,2963,2026-03-22 10:11:34.732,526E
9195,2963,2026-03-22 10:11:34.732,526E
9196,2964,2026-03-22 10:16:38.675,526F
9197,2964,2026-03-22 10:16:38.675,526F
9198,2964,2026-03-22 10:16:38.675,526F
9199,2964,2026-03-22 10:16:38.675,526F
9200,2964,2026-03-22 10:22:14.913,5270
9201,2964,2026-03-22 10:22:14.913,5270
9202,2964,2026-03-22 10:22:14.913,5270
9203,2964,2026-03-22 10:22:14.913,5270
9204,2964,2026-03-22 10:27:34.779,5271
9205,2964,2026-03-22 10:27:34.779,5271
9206,2964,2026-03-22 10:27:34.779,5271
9207,2964,2026-03-22 10:27:34.779,5271
9208,2964,2026-03-22 10:32:54.964,5273
9209,2964,2026-03-22 10:32:54.964,5273
9210,2964,2026-03-22 10:32:54.964,5273
9211,2964,2026-03-22 10:32:54.964,5273
9212,2958,2026-03-22 10:38:14.802,5277
9213,2958,2026-03-22 10:38:14.802,5277
9214,2958,2026-03-22 10:38:14.802,5277
9215,2958,2026-03-22 10:38:14.802,5277
9216,2958,2026-03-22 10:43:34.834,527C
9217,2958,2026-03-22 10:43:34.834,527C
9218,2958,2026-03-22 10:43:34.834,527C
9219,2958,2026-03-22 10:43:34.834,527C
9220,2942,2026-03-22 10:48:55.047,5280
9221,2942,2026-03-22 10:48:55.047,5280
9222,2942,2026-03-22 10:48:55.047,5280
9223,2942,2026-03-22 10:48:55.047,5280
9224,2933,2026-03-22 10:54:14.929,5284
9225,2933,2026-03-22 10:54:14.929,5284
9226,2933,2026-03-22 10:54:14.929,5284
9227,2933,2026-03-22 10:54:14.929,5284
9228,2917,2026-03-22 10:59:34.903,5288
9229,2917,2026-03-22 10:59:34.903,5288
9230,2917,2026-03-22 10:59:34.903,5288
9231,2917,2026-03-22 10:59:34.903,5288
9232,2906,2026-03-22 11:04:55.048,528B
9233,2906,2026-03-22 11:04:55.048,528B
9234,2906,2026-03-22 11:04:55.048,528B
9235,2906,2026-03-22 11:04:55.048,528B
9236,2898,2026-03-22 11:10:15.018,528F
9237,2898,2026-03-22 11:10:15.018,528F
9238,2898,2026-03-22 11:10:15.018,528F
9239,2898,2026-03-22 11:10:15.018,528F
9240,2886,2026-03-22 11:15:35.028,5293
9241,2886,2026-03-22 11:15:35.028,5293
9242,2886,2026-03-22 11:15:35.028,5293
9243,2886,2026-03-22 11:15:35.028,5293
9244,2879,2026-03-22 11:20:54.969,5296
9245,2879,2026-03-22 11:20:54.969,5296
9246,2879,2026-03-22 11:20:54.969,5296
9247,2879,2026-03-22 11:20:54.969,5296
9248,2868,2026-03-22 11:26:15.175,529A
9249,2868,2026-03-22 11:26:15.175,529A
9250,2868,2026-03-22 11:26:15.175,529A
9251,2868,2026-03-22 11:26:15.175,529A
9252,2859,2026-03-22 11:31:35.114,529E
9253,2859,2026-03-22 11:31:35.114,529E
9254,2859,2026-03-22 11:31:35.114,529E
9255,2859,2026-03-22 11:31:35.114,529E
9256,2847,2026-03-22 11:36:55.254,52A1
9257,2847,2026-03-22 11:36:55.254,52A1
9258,2847,2026-03-22 11:36:55.254,52A1
9259,2847,2026-03-22 11:36:55.254,52A1
9260,2849,2026-03-22 11:42:15.096,52A5
9261,2849,2026-03-22 11:42:15.096,52A5
9262,2849,2026-03-22 11:42:15.096,52A5
9263,2849,2026-03-22 11:42:15.096,52A5
9264,2849,2026-03-22 11:47:35.258,52A9
9265,2849,2026-03-22 11:47:35.258,52A9
9266,2849,2026-03-22 11:47:35.258,52A9
9267,2849,2026-03-22 11:47:35.258,52A9
9268,2830,2026-03-22 11:52:55.148,52AC
9269,2830,2026-03-22 11:52:55.148,52AC
9270,2830,2026-03-22 11:52:55.148,52AC
9271,2830,2026-03-22 11:52:55.148,52AC
9272,2819,2026-03-22 11:58:25.621,52B4
9273,2819,2026-03-22 11:58:25.621,52B4
9274,2819,2026-03-22 11:58:25.621,52B4
9275,2819,2026-03-22 11:58:25.621,52B4
9276,2813,2026-03-22 12:03:45.434,52B7
9277,2813,2026-03-22 12:03:45.434,52B7
9278,2813,2026-03-22 12:03:45.434,52B7
9279,2813,2026-03-22 12:03:45.434,52B7
9280,2803,2026-03-22 12:09:05.429,52BD
9281,2803,2026-03-22 12:09:05.429,52BD
9282,2803,2026-03-22 12:09:05.429,52BD
9283,2803,2026-03-22 12:09:05.429,52BD
9284,2791,2026-03-22 12:14:25.580,52C3
9285,2791,2026-03-22 12:14:25.580,52C3
9286,2791,2026-03-22 12:14:25.580,52C3
9287,2791,2026-03-22 12:14:25.580,52C3
9288,2785,2026-03-22 12:19:46.015,52C7
9289,2785,2026-03-22 12:19:46.015,52C7
9290,2785,2026-03-22 12:19:46.015,52C7
9291,2785,2026-03-22 12:19:46.015,52C7
9292,2767,2026-03-22 12:25:05.975,52CB
9293,2767,2026-03-22 12:25:05.975,52CB
9294,2767,2026-03-22 12:25:05.975,52CB
9295,2767,2026-03-22 12:25:05.975,52CB
9296,2764,2026-03-22 12:30:26.121,52CF
9297,2764,2026-03-22 12:30:26.121,52CF
9298,2764,2026-03-22 12:30:26.121,52CF
9299,2764,2026-03-22 12:30:26.121,52CF
9300,2757,2026-03-22 12:35:46.136,52D3
9301,2757,2026-03-22 12:35:46.136,52D3
9302,2757,2026-03-22 12:35:46.136,52D3
9303,2757,2026-03-22 12:35:46.136,52D3
9304,2751,2026-03-22 12:41:06.228,52D8
9305,2751,2026-03-22 12:41:06.228,52D8
9306,2751,2026-03-22 12:41:06.228,52D8
9307,2751,2026-03-22 12:41:06.228,52D8
9308,2752,2026-03-22 12:46:34.615,52DC
9309,2752,2026-03-22 12:46:34.615,52DC
9310,2752,2026-03-22 12:46:34.615,52DC
9311,2752,2026-03-22 12:46:34.615,52DC
9312,2738,2026-03-22 12:51:46.184,52E1
9313,2738,2026-03-22 12:51:46.184,52E1
9314,2738,2026-03-22 12:51:46.184,52E1
9315,2738,2026-03-22 12:51:46.184,52E1
9316,2729,2026-03-22 12:57:06.141,52E7
9317,2729,2026-03-22 12:57:06.141,52E7
9318,2729,2026-03-22 12:57:06.141,52E7
9319,2729,2026-03-22 12:57:06.141,52E7
9320,2721,2026-03-22 13:02:26.308,52EB
9321,2721,2026-03-22 13:02:26.308,52EB
9322,2721,2026-03-22 13:02:26.308,52EB
9323,2721,2026-03-22 13:02:26.308,52EB
9324,2712,2026-03-22 13:07:46.109,52F1
9325,2712,2026-03-22 13:07:46.109,52F1
9326,2712,2026-03-22 13:07:46.109,52F1
9327,2712,2026-03-22 13:07:46.109,52F1
9328,2714,2026-03-22 13:13:06.215,52F6
9329,2714,2026-03-22 13:13:06.215,52F6
9330,2714,2026-03-22 13:13:06.215,52F6
9331,2714,2026-03-22 13:13:06.215,52F6
9332,2701,2026-03-22 13:18:26.362,52F9
9333,2701,2026-03-22 13:18:26.362,52F9
9334,2701,2026-03-22 13:18:26.362,52F9
9335,2701,2026-03-22 13:18:26.362,52F9
9336,2674,2026-03-22 13:23:46.364,52FD
9337,2674,2026-03-22 13:23:46.364,52FD
9338,2674,2026-03-22 13:23:46.364,52FD
9339,2674,2026-03-22 13:23:46.364,52FD
9340,2683,2026-03-22 13:29:06.414,5301
9341,2683,2026-03-22 13:29:06.414,5301
9342,2683,2026-03-22 13:29:06.414,5301
9343,2683,2026-03-22 13:29:06.414,5301
9344,2654,2026-03-22 13:34:26.363,5305
9345,2654,2026-03-22 13:34:26.363,5305
9346,2654,2026-03-22 13:34:26.363,5305
9347,2654,2026-03-22 13:34:26.363,5305
9348,2654,2026-03-22 13:39:46.450,5309
9349,2654,2026-03-22 13:39:46.450,5309
9350,2654,2026-03-22 13:39:46.450,5309
9351,2654,2026-03-22 13:39:46.450,5309
9352,2640,2026-03-22 13:45:05.738,530E
9353,2640,2026-03-22 13:45:05.738,530E
9354,2640,2026-03-22 13:45:05.738,530E
9355,2640,2026-03-22 13:45:05.738,530E
9356,2631,2026-03-22 13:50:26.860,5313
9357,2631,2026-03-22 13:50:26.860,5313
9358,2631,2026-03-22 13:50:26.860,5313
9359,2631,2026-03-22 13:50:26.860,5313
9360,2624,2026-03-22 13:55:46.549,5316
9361,2624,2026-03-22 13:55:46.549,5316
9362,2624,2026-03-22 13:55:46.549,5316
9363,2624,2026-03-22 13:55:46.549,5316
9364,2618,2026-03-22 14:01:06.528,531A
9365,2618,2026-03-22 14:01:06.528,531A
9366,2618,2026-03-22 14:01:06.528,531A
9367,2618,2026-03-22 14:01:06.528,531A
9368,2617,2026-03-22 14:06:28.208,531E
9369,2617,2026-03-22 14:06:28.208,531E
9370,2617,2026-03-22 14:06:28.208,531E
9371,2617,2026-03-22 14:06:28.208,531E
9372,2613,2026-03-22 14:11:46.639,5323
9373,2613,2026-03-22 14:11:46.639,5323
9374,2613,2026-03-22 14:11:46.639,5323
9375,2613,2026-03-22 14:11:46.639,5323
9376,2603,2026-03-22 14:17:07.121,5327
9377,2603,2026-03-22 14:17:07.121,5327
9378,2603,2026-03-22 14:17:07.121,5327
9379,2603,2026-03-22 14:17:07.121,5327
9380,2592,2026-03-22 14:22:26.744,5328
9381,2592,2026-03-22 14:22:26.744,5328
9382,2592,2026-03-22 14:22:26.744,5328
9383,2592,2026-03-22 14:22:26.744,5328
9384,2593,2026-03-22 14:27:18.744,532A
9385,2593,2026-03-22 14:27:18.744,532A
9386,2593,2026-03-22 14:27:18.744,532A
9387,2593,2026-03-22 14:27:18.744,532A
9388,2593,2026-03-22 14:33:06.958,532B
9389,2593,2026-03-22 14:33:06.958,532B
9390,2593,2026-03-22 14:33:06.958,532B
9391,2593,2026-03-22 14:33:06.958,532B
9392,2593,2026-03-22 14:38:16.143,532C
9393,2593,2026-03-22 14:38:16.143,532C
9394,2593,2026-03-22 14:38:16.143,532C
9395,2593,2026-03-22 14:38:16.143,532C
9396,2593,2026-03-22 14:43:18.840,532D
9397,2593,2026-03-22 14:43:18.840,532D
9398,2593,2026-03-22 14:43:18.840,532D
9399,2593,2026-03-22 14:43:18.840,532D
9400,2594,2026-03-22 14:49:06.959,532E
9401,2594,2026-03-22 14:49:06.959,532E
9402,2594,2026-03-22 14:49:06.959,532E
9403,2594,2026-03-22 14:49:06.959,532E
9404,2594,2026-03-22 14:53:59.044,532F
9405,2594,2026-03-22 14:53:59.044,532F
9406,2594,2026-03-22 14:53:59.044,532F
9407,2594,2026-03-22 14:53:59.044,532F
9408,2594,2026-03-22 14:59:19.062,5330
9409,2594,2026-03-22 14:59:19.062,5330
9410,2594,2026-03-22 14:59:19.062,5330
9411,2594,2026-03-22 14:59:19.062,5330
9412,2594,2026-03-22 15:04:38.895,5331
9413,2594,2026-03-22 15:04:38.895,5331
9414,2594,2026-03-22 15:04:38.895,5331
9415,2594,2026-03-22 15:04:38.895,5331
9416,2594,2026-03-22 15:10:26.963,5333
9417,2594,2026-03-22 15:10:26.963,5333
9418,2594,2026-03-22 15:10:26.963,5333
9419,2594,2026-03-22 15:10:26.963,5333
9420,2594,2026-03-22 15:15:47.296,5337
9421,2594,2026-03-22 15:15:47.296,5337
9422,2594,2026-03-22 15:15:47.296,5337
9423,2594,2026-03-22 15:15:47.296,5337
9424,2595,2026-03-22 15:21:06.984,533A
9425,2595,2026-03-22 15:21:06.984,533A
9426,2595,2026-03-22 15:21:06.984,533A
9427,2595,2026-03-22 15:21:06.984,533A
9428,2580,2026-03-22 15:26:26.245,5342
9429,2580,2026-03-22 15:26:26.245,5342
9430,2580,2026-03-22 15:26:26.245,5342
9431,2580,2026-03-22 15:26:26.245,5342
9432,2569,2026-03-22 15:31:47.251,5346
9433,2569,2026-03-22 15:31:47.251,5346
9434,2569,2026-03-22 15:31:47.251,5346
9435,2569,2026-03-22 15:31:47.251,5346
9436,2567,2026-03-22 15:37:07.020,534A
9437,2567,2026-03-22 15:37:07.020,534A
9438,2567,2026-03-22 15:37:07.020,534A
9439,2567,2026-03-22 15:37:07.020,534A
9440,2555,2026-03-22 15:42:27.156,5350
9441,2555,2026-03-22 15:42:27.156,5350
9442,2555,2026-03-22 15:42:27.156,5350
9443,2555,2026-03-22 15:42:27.156,5350
9444,2530,2026-03-22 15:47:47.265,5353
9445,2530,2026-03-22 15:47:47.265,5353
9446,2530,2026-03-22 15:47:47.265,5353
9447,2530,2026-03-22 15:47:47.265,5353
9448,2518,2026-03-22 15:53:07.183,5358
9449,2518,2026-03-22 15:53:07.183,5358
9450,2518,2026-03-22 15:53:07.183,5358
9451,2518,2026-03-22 15:53:07.183,5358
9452,2508,2026-03-22 15:58:27.332,535C
9453,2508,2026-03-22 15:58:27.332,535C
9454,2508,2026-03-22 15:58:27.332,535C
9455,2508,2026-03-22 15:58:27.332,535C
9456,2500,2026-03-22 16:03:47.624,5360
9457,2500,2026-03-22 16:03:47.624,5360
9458,2500,2026-03-22 16:03:47.624,5360
9459,2500,2026-03-22 16:03:47.624,5360
9460,2492,2026-03-22 16:09:07.354,5365
9461,2492,2026-03-22 16:09:07.354,5365
9462,2492,2026-03-22 16:09:07.354,5365
9463,2492,2026-03-22 16:09:07.354,5365
9464,2478,2026-03-22 16:14:27.360,5369
9465,2478,2026-03-22 16:14:27.360,5369
9466,2478,2026-03-22 16:14:27.360,5369
9467,2478,2026-03-22 16:14:27.360,5369
9468,2475,2026-03-22 16:19:47.654,536E
9469,2475,2026-03-22 16:19:47.654,536E
9470,2475,2026-03-22 16:19:47.654,536E
9471,2475,2026-03-22 16:19:47.654,536E
9472,2453,2026-03-22 16:25:07.573,5373
9473,2453,2026-03-22 16:25:07.573,5373
9474,2453,2026-03-22 16:25:07.573,5373
9475,2453,2026-03-22 16:25:07.573,5373
9476,2439,2026-03-22 16:30:27.615,5377
9477,2439,2026-03-22 16:30:27.615,5377
9478,2439,2026-03-22 16:30:27.615,5377
9479,2439,2026-03-22 16:30:27.615,5377
9480,2431,2026-03-22 16:35:47.679,537B
9481,2431,2026-03-22 16:35:47.679,537B
9482,2431,2026-03-22 16:35:47.679,537B
9483,2431,2026-03-22 16:35:47.679,537B
9484,2418,2026-03-22 16:41:07.702,5380
9485,2418,2026-03-22 16:41:07.702,5380
9486,2418,2026-03-22 16:41:07.702,5380
9487,2418,2026-03-22 16:41:07.702,5380
9488,2410,2026-03-22 16:46:27.736,5383
9489,2410,2026-03-22 16:46:27.736,5383
9490,2410,2026-03-22 16:46:27.736,5383
9491,2410,2026-03-22 16:46:27.736,5383
9492,2413,2026-03-22 16:51:47.775,5386
9493,2413,2026-03-22 16:51:47.775,5386
9494,2413,2026-03-22 16:51:47.775,5386
9495,2413,2026-03-22 16:51:47.775,5386
9496,2414,2026-03-22 16:56:39.283,5387
9497,2414,2026-03-22 16:56:39.283,5387
9498,2414,2026-03-22 16:56:39.283,5387
9499,2414,2026-03-22 16:56:39.283,5387
9500,2414,2026-03-22 17:01:59.368,5388
9501,2414,2026-03-22 17:01:59.368,5388
9502,2414,2026-03-22 17:01:59.368,5388
9503,2414,2026-03-22 17:01:59.368,5388
9504,2414,2026-03-22 17:07:19.347,538A
9505,2414,2026-03-22 17:07:19.347,538A
9506,2414,2026-03-22 17:07:19.347,538A
9507,2414,2026-03-22 17:07:19.347,538A
9508,2415,2026-03-22 17:13:07.882,538B
9509,2415,2026-03-22 17:13:07.882,538B
9510,2415,2026-03-22 17:13:07.882,538B
9511,2415,2026-03-22 17:13:07.882,538B
9512,2415,2026-03-22 17:18:27.910,538D
9513,2415,2026-03-22 17:18:27.910,538D
9514,2415,2026-03-22 17:18:27.910,538D
9515,2415,2026-03-22 17:18:27.910,538D
9516,2416,2026-03-22 17:23:46.984,538E
9517,2416,2026-03-22 17:23:46.984,538E
9518,2416,2026-03-22 17:23:46.984,538E
9519,2416,2026-03-22 17:23:46.984,538E
9520,2416,2026-03-22 17:28:39.506,538F
9521,2416,2026-03-22 17:28:39.506,538F
9522,2416,2026-03-22 17:28:39.506,538F
9523,2416,2026-03-22 17:28:39.506,538F
9524,2416,2026-03-22 17:34:17.021,5390
9525,2416,2026-03-22 17:34:17.021,5390
9526,2416,2026-03-22 17:34:17.021,5390
9527,2416,2026-03-22 17:34:17.021,5390
9528,2417,2026-03-22 17:39:37.107,5391
9529,2417,2026-03-22 17:39:37.107,5391
9530,2417,2026-03-22 17:39:37.107,5391
9531,2417,2026-03-22 17:39:37.107,5391
9532,2417,2026-03-22 17:45:07.099,5392
9533,2417,2026-03-22 17:45:07.099,5392
9534,2417,2026-03-22 17:45:07.099,5392
9535,2417,2026-03-22 17:45:07.099,5392
9536,2418,2026-03-22 17:50:28.238,5393
9537,2418,2026-03-22 17:50:28.238,5393
9538,2418,2026-03-22 17:50:28.238,5393
9539,2418,2026-03-22 17:50:28.238,5393
9540,2418,2026-03-22 17:55:48.240,5394
9541,2418,2026-03-22 17:55:48.240,5394
9542,2418,2026-03-22 17:55:48.240,5394
9543,2418,2026-03-22 17:55:48.240,5394
9544,2419,2026-03-22 18:01:08.233,5395
9545,2419,2026-03-22 18:01:08.233,5395
9546,2419,2026-03-22 18:01:08.233,5395
9547,2419,2026-03-22 18:01:08.233,5395
9548,2419,2026-03-22 18:06:28.376,5398
9549,2419,2026-03-22 18:06:28.376,5398
9550,2419,2026-03-22 18:06:28.376,5398
9551,2419,2026-03-22 18:06:28.376,5398
9552,2419,2026-03-22 18:11:47.240,5399
9553,2419,2026-03-22 18:11:47.240,5399
9554,2419,2026-03-22 18:11:47.240,5399
9555,2419,2026-03-22 18:11:47.240,5399
9556,2420,2026-03-22 18:17:07.237,539B
9557,2420,2026-03-22 18:17:07.237,539B
9558,2420,2026-03-22 18:17:07.237,539B
9559,2420,2026-03-22 18:17:07.237,539B
9560,2420,2026-03-22 18:22:27.852,539C
9561,2420,2026-03-22 18:22:27.852,539C
9562,2420,2026-03-22 18:22:27.852,539C
9563,2420,2026-03-22 18:22:27.852,539C
9564,2421,2026-03-22 18:27:37.312,539D
9565,2421,2026-03-22 18:27:37.312,539D
9566,2421,2026-03-22 18:27:37.312,539D
9567,2421,2026-03-22 18:27:37.312,539D
9568,2421,2026-03-22 18:32:57.398,539E
9569,2421,2026-03-22 18:32:57.398,539E
9570,2421,2026-03-22 18:32:57.398,539E
9571,2421,2026-03-22 18:32:57.398,539E
9572,2422,2026-03-22 18:38:17.390,539F
9573,2422,2026-03-22 18:38:17.390,539F
9574,2422,2026-03-22 18:38:17.390,539F
9575,2422,2026-03-22 18:38:17.390,539F
9576,2422,2026-03-22 18:43:19.950,53A0
9577,2422,2026-03-22 18:43:19.950,53A0
9578,2422,2026-03-22 18:43:19.950,53A0
9579,2422,2026-03-22 18:43:19.950,53A0
9580,2423,2026-03-22 18:49:07.408,53A1
9581,2423,2026-03-22 18:49:07.408,53A1
9582,2423,2026-03-22 18:49:07.408,53A1
9583,2423,2026-03-22 18:49:07.408,53A1
9584,2423,2026-03-22 18:54:28.740,53A2
9585,2423,2026-03-22 18:54:28.740,53A2
9586,2423,2026-03-22 18:54:28.740,53A2
9587,2423,2026-03-22 18:54:28.740,53A2
9588,2423,2026-03-22 19:00:11.731,53A6
9589,2423,2026-03-22 19:00:11.731,53A6
9590,2423,2026-03-22 19:00:11.731,53A6
9591,2423,2026-03-22 19:00:11.731,53A6
9592,2423,2026-03-22 19:05:09.107,53A9
9593,2423,2026-03-22 19:05:09.107,53A9
9594,2423,2026-03-22 19:05:09.107,53A9
9595,2423,2026-03-22 19:05:09.107,53A9
9596,2402,2026-03-22 19:10:28.883,53AD
9597,2402,2026-03-22 19:10:28.883,53AD
9598,2402,2026-03-22 19:10:28.883,53AD
9599,2402,2026-03-22 19:10:28.883,53AD
9600,2392,2026-03-22 19:15:48.877,53B2
9601,2392,2026-03-22 19:15:48.877,53B2
9602,2392,2026-03-22 19:15:48.877,53B2
9603,2392,2026-03-22 19:15:48.877,53B2
9604,2374,2026-03-22 19:21:11.960,53B6
9605,2374,2026-03-22 19:21:11.960,53B6
9606,2374,2026-03-22 19:21:11.960,53B6
9607,2374,2026-03-22 19:21:11.960,53B6
9608,2360,2026-03-22 19:26:28.930,53BA
9609,2360,2026-03-22 19:26:28.930,53BA
9610,2360,2026-03-22 19:26:28.930,53BA
9611,2360,2026-03-22 19:26:28.930,53BA
9612,2350,2026-03-22 19:31:48.940,53BF
9613,2350,2026-03-22 19:31:48.940,53BF
9614,2350,2026-03-22 19:31:48.940,53BF
9615,2350,2026-03-22 19:31:48.940,53BF
9616,2329,2026-03-22 19:37:09.160,53C3
